probe,model,dataset,fraction,seed,auroc,f1_macro,ece_fixed,ece_scaled_fixed,temperature,degeneracy_share
linear,VIRCHOW2,MHIST,0.25,123,0.8885692418512516,0.6541688187371306,0.1541012403928438,0.1289653026309604,1.2000989993806943,0.857727737973388
linear,VIRCHOW2,MHIST,0.25,456,0.8905726634251756,0.6395752387820133,0.1616387918432364,0.1272231529030079,1.1954999038605227,0.8659160696008188
linear,VIRCHOW2,MHIST,0.5,42,0.9067125877903836,0.7716022325472662,0.1437185491511162,0.0970155432582713,1.2007264233220225,0.7420675537359263
linear,VIRCHOW2,MHIST,0.5,123,0.9066225463713308,0.7799037846636824,0.1355056086714919,0.0878897296975534,1.1068581691581771,0.7359263050153532
linear,VIRCHOW2,MHIST,0.5,456,0.9046011165135962,0.764881617968788,0.1313743701052833,0.0932652066055541,1.2356042813040515,0.7400204708290685
linear,VIRCHOW2,MHIST,1.0,42,0.9157977669728076,0.8145354705484716,0.1131381783010071,0.0624324619832697,1.2128027347839017,0.676560900716479
linear,VIRCHOW2,MHIST,1.0,123,0.9157977669728076,0.8145354705484716,0.1131381783010071,0.0624324619832697,1.2128027347839017,0.676560900716479
linear,VIRCHOW2,MHIST,1.0,456,0.9157977669728076,0.8145354705484716,0.1131381783010071,0.0624324619832697,1.2128027347839017,0.676560900716479
linear,VIRCHOW2,PCam,0.01,42,0.9787459446435844,0.931076058492347,0.0566776744095422,0.0327665907695094,1.3201162697105742,0.54913330078125
linear,VIRCHOW2,PCam,0.01,123,0.9792965612766574,0.9267232325489556,0.0615214367901838,0.0393786419686761,1.3538951547080766,0.554290771484375
linear,VIRCHOW2,PCam,0.01,456,0.9795456342314782,0.9294573889029204,0.0672411388458907,0.03876515598401,1.3410243621246298,0.552978515625
linear,VIRCHOW2,PCam,0.05,42,0.9822220620843808,0.9352169408903932,0.0382898229495719,0.032955217996956,1.7857797846719357,0.547393798828125
linear,VIRCHOW2,PCam,0.05,123,0.9831619828005772,0.9345359138281945,0.0389000629467567,0.0344365663806018,1.7969599308341613,0.548675537109375
linear,VIRCHOW2,PCam,0.05,456,0.9833954058079976,0.9354987239650648,0.0382894110098205,0.0336994290578955,1.7668612177731773,0.54632568359375
linear,VIRCHOW2,PCam,0.1,42,0.982572623141328,0.9361375085148018,0.0325903095393281,0.0308711213311582,1.9622727067335348,0.546905517578125
linear,VIRCHOW2,PCam,0.1,123,0.9841203846853184,0.9353989533299878,0.0350854885063872,0.0343199067983909,1.9668216824946736,0.547637939453125
linear,VIRCHOW2,PCam,0.1,456,0.9852412539602124,0.9377360861079492,0.0359368179052153,0.0347159530390561,1.9207388100722376,0.545501708984375
linear,VIRCHOW2,PCam,0.25,42,0.9854854579597244,0.9372421802898204,0.0317104719731438,0.0344582558140166,2.153360717816035,0.546295166015625
linear,VIRCHOW2,PCam,0.25,123,0.985437446409594,0.938168343010189,0.0295758015752087,0.0322754421181268,2.2026068622898607,0.544769287109375
linear,VIRCHOW2,PCam,0.25,456,0.9861862708744678,0.9385346191553314,0.0317249804016576,0.033403255367068,2.1599738517140947,0.544891357421875
linear,VIRCHOW2,PCam,0.5,42,0.9859024223283628,0.938230519450221,0.0302279227614172,0.0321935922433043,2.3288042140241987,0.544586181640625
linear,VIRCHOW2,PCam,0.5,123,0.9863749531372364,0.9389697068152436,0.0305071352302731,0.0332014796515921,2.3527341691512764,0.543609619140625
linear,VIRCHOW2,PCam,0.5,456,0.9862769556327567,0.939399393387948,0.0300459478030788,0.0329617315804155,2.317560944745573,0.543304443359375
linear,VIRCHOW2,PCam,1.0,42,0.9857326123896912,0.937491084393006,0.0339637875563802,0.0351021057739754,2.480989861595308,0.545562744140625
linear,VIRCHOW2,PCam,1.0,123,0.9857326123896912,0.937491084393006,0.0339637875563802,0.0351021057739754,2.480989861595308,0.545562744140625
linear,VIRCHOW2,PCam,1.0,456,0.9857326123896912,0.937491084393006,0.0339637875563802,0.0351021057739754,2.480989861595308,0.545562744140625
linear,VIRCHOW2,SPIDER-Breast,0.01,42,0.9888736883184984,0.7762560701960324,0.3852036882068059,0.0315810629271827,0.3404325652606857,0.1221538972910088
linear,VIRCHOW2,SPIDER-Breast,0.01,123,0.987278541385879,0.7684309825075196,0.3843626389188861,0.0242747347369964,0.3514049668305237,0.1247299318597307
linear,VIRCHOW2,SPIDER-Breast,0.01,456,0.9867472059301376,0.7438740625273383,0.3650586889807804,0.0444575863955613,0.3550871382767694,0.120824331061991
linear,VIRCHOW2,SPIDER-Breast,0.05,42,0.992998624516116,0.827890320724368,0.1822107649645671,0.0253019268824599,0.4702366011833026,0.1242313445238491
linear,VIRCHOW2,SPIDER-Breast,0.05,123,0.9933342516605498,0.8258794510390784,0.1804048507452336,0.0282249768757211,0.4618318155100478,0.1248961276383579
linear,VIRCHOW2,SPIDER-Breast,0.05,456,0.9928956998173276,0.8179148415103354,0.1716471778930743,0.0321950580256368,0.4627564770808972,0.1246468339704171
linear,VIRCHOW2,SPIDER-Breast,0.1,42,0.9940721456229402,0.8468163582867706,0.1285584959626208,0.0196049790745345,0.5198061564868923,0.1245637360811035
linear,VIRCHOW2,SPIDER-Breast,0.1,123,0.9940601646696549,0.8362912248654382,0.1188204714067585,0.0296874083325322,0.5190366412983272,0.1243975403024763
linear,VIRCHOW2,SPIDER-Breast,0.1,456,0.9939708537163656,0.8386874960989542,0.1192280145298795,0.0258996511087609,0.5236369615931414,0.1243975403024763
linear,VIRCHOW2,SPIDER-Breast,0.25,42,0.9947559118632932,0.85999062381828,0.0741491827803519,0.0225592603156727,0.5804558608984359,0.1241482466345354
linear,VIRCHOW2,SPIDER-Breast,0.25,123,0.9948772709998936,0.8549134724946208,0.0701598639038258,0.0267636922182287,0.5769300494695573,0.1242313445238491
linear,VIRCHOW2,SPIDER-Breast,0.25,456,0.9948002494381152,0.8526523298293348,0.0690520567696802,0.0254640183769234,0.5880816070052621,0.1242313445238491
linear,VIRCHOW2,SPIDER-Breast,0.5,42,0.9951953725314362,0.8644127141973295,0.0447182154605602,0.0272651698844167,0.617621449912758,0.1244806381917899
linear,VIRCHOW2,SPIDER-Breast,0.5,123,0.9951944752647364,0.865107147766653,0.0455837878653938,0.0263908314846016,0.6209820386152256,0.1243975403024763
linear,VIRCHOW2,SPIDER-Breast,0.5,456,0.9951932804605896,0.8673906949849649,0.0467817088299195,0.0241592499471316,0.6255675346350208,0.1243144424131627
linear,VIRCHOW2,SPIDER-Breast,1.0,42,0.995429404069162,0.8730482560692433,0.0266800947398941,0.0270635341045121,0.6563066432043437,0.1243975403024763
linear,VIRCHOW2,SPIDER-Breast,1.0,123,0.995429404069162,0.8730482560692433,0.0266800947398941,0.0270635341045121,0.6563066432043437,0.1243975403024763
linear,VIRCHOW2,SPIDER-Breast,1.0,456,0.995429404069162,0.8730482560692433,0.0266800947398941,0.0270635341045121,0.6563066432043437,0.1243975403024763
mlp,CLIP,BRACS,0.01,42,0.5584542666011106,0.0363159046160577,0.0063454884708973,0.0108087587774845,0.6777159550356208,1.0
mlp,CLIP,BRACS,0.01,123,0.6519285285658671,0.0347787805414924,0.026905580152545,0.0308910447254515,0.8576850649087436,1.0
mlp,CLIP,BRACS,0.01,456,0.669867177446796,0.0981154016999316,0.0585670410541065,0.0580802797225483,0.963282144704562,0.6403508771929824
mlp,CLIP,BRACS,0.05,42,0.6558847410717029,0.0363716038562664,0.008969672364101,0.0102460760296436,0.9035854395891404,0.9982456140350876
mlp,CLIP,BRACS,0.05,123,0.7655913087665456,0.4038325311755915,0.0407778323742381,0.0428105638215416,1.169048189235166,0.231578947368421
mlp,CLIP,BRACS,0.05,456,0.6919802472683209,0.1438858672489252,0.0986641216696354,0.0979429501713368,0.9474458742856868,0.5175438596491229
mlp,CLIP,BRACS,0.1,42,0.6642810482513448,0.0363159046160577,0.0089899379433247,0.0115421194256397,0.8246316458633964,1.0
mlp,CLIP,BRACS,0.1,123,0.7980686611965587,0.4620943815302474,0.0460721476036205,0.0323689783351463,1.1728393096747345,0.2105263157894736
mlp,CLIP,BRACS,0.1,456,0.6923782621175253,0.154315523910566,0.1001352216590915,0.1000862862457309,0.996332883026694,0.5403508771929825
mlp,CLIP,BRACS,0.25,42,0.8352918417412705,0.4942545009602314,0.053305986575913,0.0348312414267606,1.1559110709039184,0.2157894736842105
mlp,CLIP,BRACS,0.25,123,0.8250347836093191,0.4862063336685213,0.0760491977919612,0.0653496827995568,1.1229462744617256,0.2052631578947368
mlp,CLIP,BRACS,0.25,456,0.8303928236352961,0.4901651446639828,0.0504830517789773,0.0464555719965382,1.1350420266526764,0.2157894736842105
mlp,CLIP,BRACS,0.5,42,0.8433984153054777,0.4968101387524662,0.0699912396962182,0.0407169920310639,1.14213474852666,0.1947368421052631
mlp,CLIP,BRACS,0.5,123,0.8446046563104257,0.4967505552282553,0.0641396555199957,0.0555295443848559,1.105864281758482,0.2140350877192982
mlp,CLIP,BRACS,0.5,456,0.8333712766238529,0.4988858413623383,0.0417607561015246,0.0552327711331217,1.0965491301665495,0.2017543859649122
mlp,CLIP,BRACS,1.0,42,0.8538362608482869,0.5237857368105016,0.0573500159016826,0.0420463975322873,1.079988381265849,0.1912280701754386
mlp,CLIP,BRACS,1.0,123,0.848897551391899,0.5341708617183316,0.035432304520356,0.0503498126801691,1.0403480137919363,0.1964912280701754
mlp,CLIP,BRACS,1.0,456,0.8500682873174871,0.515951556101932,0.0436633166775368,0.0283678451389597,1.0489227336913067,0.2017543859649122
mlp,CLIP,CRC,0.01,42,0.992555080205529,0.8972595985838482,0.0392677951246499,0.0065217605074246,0.7546381138350424,0.1568
mlp,CLIP,CRC,0.01,123,0.99305225791274,0.9062850138974592,0.0479742200881242,0.0053404213587443,0.7456681971793259,0.1443333333333333
mlp,CLIP,CRC,0.01,456,0.9913876667694044,0.8924085476358334,0.0337727757672468,0.0068738768617312,0.8237224312485664,0.1486
mlp,CLIP,CRC,0.05,42,0.9976668724262072,0.9485583784720526,0.0292028323888778,0.0033724400311708,0.7337020996675526,0.1478666666666666
mlp,CLIP,CRC,0.05,123,0.9976813309832162,0.948620609212961,0.0316468861599763,0.0038873770753542,0.7247739718796464,0.1436666666666666
mlp,CLIP,CRC,0.05,456,0.9974076361040608,0.9440115881241746,0.0290593592385451,0.0051431951105594,0.724171946283762,0.1419333333333333
mlp,CLIP,CRC,0.1,42,0.9984033696312808,0.9588498197037778,0.0227744685610135,0.0038712482313314,0.7421509793519678,0.1472666666666666
mlp,CLIP,CRC,0.1,123,0.9985024210021956,0.9604428099047272,0.0260590875883897,0.0023993007322152,0.716685813539508,0.1422666666666666
mlp,CLIP,CRC,0.1,456,0.9983305150906128,0.9589115243761116,0.0275897878597179,0.0025635604898134,0.717443838826113,0.1448666666666666
mlp,CLIP,CRC,0.25,42,0.9988939299109372,0.9680111821889884,0.0222597464889288,0.0023252624531586,0.7250618992834459,0.1428666666666666
mlp,CLIP,CRC,0.25,123,0.9989256141433562,0.9674700714835258,0.0210619166592757,0.0023710243145624,0.7292705809265598,0.1424
mlp,CLIP,CRC,0.25,456,0.998913569760586,0.9666655678788184,0.0224254452168941,0.0022649901290734,0.7099966673720212,0.1433333333333333
mlp,CLIP,CRC,0.5,42,0.9991651877947292,0.9715746213556824,0.022290486695369,0.003197016998132,0.6972660587171108,0.1400666666666666
mlp,CLIP,CRC,0.5,123,0.9990525459381476,0.9695290522769252,0.0242536529034376,0.0022376259545485,0.6904811862076792,0.1424
mlp,CLIP,CRC,0.5,456,0.9991674782143852,0.9715197487744154,0.0208834989746411,0.0030183123797177,0.6990311545800654,0.1414666666666666
mlp,CLIP,CRC,1.0,42,0.9992327782732764,0.9728874794178588,0.0224407837410768,0.0027048213581243,0.6892554421312054,0.1455333333333333
mlp,CLIP,CRC,1.0,123,0.999257358027036,0.9729616523137246,0.0223817496279875,0.0024734042545159,0.6801319887638549,0.1447333333333333
mlp,CLIP,CRC,1.0,456,0.9992231439136324,0.972756878552484,0.023026772793134,0.0023975157399972,0.6872649569809369,0.1426666666666666
mlp,CLIP,LungHist700,0.01,42,0.5946391083223068,0.211705407078569,0.0635028094053268,0.0634862881331216,0.99516314144276,0.3142857142857143
mlp,CLIP,LungHist700,0.01,123,0.637370855108627,0.2431746031746031,0.106919336886633,0.1202604424385797,1.0150505074644107,0.238095238095238
mlp,CLIP,LungHist700,0.01,456,0.5625666961770409,0.1873710580607132,0.0266179367190315,0.0488064264967328,0.821346598423684,0.2666666666666666
mlp,CLIP,LungHist700,0.05,42,0.6985627718529581,0.2776942355889724,0.0903794876166752,0.0985921011084602,1.090813125165581,0.4761904761904761
mlp,CLIP,LungHist700,0.05,123,0.7195256496570412,0.235581188997338,0.0853824872346151,0.079090060648464,1.1984662681800609,0.4666666666666667
mlp,CLIP,LungHist700,0.05,456,0.8091104417750629,0.3335246937593723,0.1104084585394178,0.123891385822069,1.0322665138561098,0.2761904761904762
mlp,CLIP,LungHist700,0.1,42,0.7938963439624016,0.322938659780765,0.0984996963114965,0.1245725241445359,1.0217366669812944,0.3333333333333333
mlp,CLIP,LungHist700,0.1,123,0.7963915378413636,0.446019818690626,0.1213902623880477,0.1273102561632792,1.1422571541939712,0.3428571428571428
mlp,CLIP,LungHist700,0.1,456,0.8189625957931355,0.416960336960337,0.0813051181180136,0.1070977809883299,1.2416279749549086,0.2
mlp,CLIP,LungHist700,0.25,42,0.8301764156535683,0.3883794366552987,0.1626678801718212,0.1149180971440814,1.315208136744769,0.3047619047619048
mlp,CLIP,LungHist700,0.25,123,0.8439594812122945,0.4716115542387513,0.1053558108352479,0.1449114881810687,1.1416810529014787,0.2571428571428571
mlp,CLIP,LungHist700,0.25,456,0.8825345478695551,0.4675623993848066,0.1243530758789607,0.1179932784466516,1.0475053397496064,0.219047619047619
mlp,CLIP,LungHist700,0.5,42,0.8909213039420383,0.5185130899905182,0.0319568940571376,0.0681373367706934,1.0538795013995672,0.219047619047619
mlp,CLIP,LungHist700,0.5,123,0.8820858186859913,0.5284556602605025,0.1095887294837406,0.1094503425416492,0.9649487662389096,0.2571428571428571
mlp,CLIP,LungHist700,0.5,456,0.9137347866796816,0.5468411475022831,0.0742509108214151,0.0873167103245144,1.059010088993818,0.219047619047619
mlp,CLIP,LungHist700,1.0,42,0.9307939002087758,0.6010358688930116,0.1049812255870728,0.1020360039813177,0.8634385786556203,0.219047619047619
mlp,CLIP,LungHist700,1.0,123,0.9287695321619854,0.5909424114473375,0.1445423133316494,0.1162637324560256,0.8490317723530497,0.219047619047619
mlp,CLIP,LungHist700,1.0,456,0.9336144595313314,0.6093981070689144,0.0860041033653985,0.0741618130888257,0.8743874799239733,0.219047619047619
mlp,CLIP,MHIST,0.01,42,0.6142040338555735,0.396543134043134,0.0946973598997815,0.0711744795100593,1.2085218866556464,0.9897645854657112
mlp,CLIP,MHIST,0.01,123,0.6076940392580586,0.3870765370138017,0.0921429641537192,0.0780590279228001,1.1644525602797149,1.0
mlp,CLIP,MHIST,0.01,456,0.6946065189987394,0.4495167869085386,0.1364246388418769,0.1065114622319854,1.3894800291382094,0.9303991811668372
mlp,CLIP,MHIST,0.05,42,0.818553034395822,0.6888269519451846,0.0643677244548177,0.0659248255719426,1.0722432116946528,0.7267144319344934
mlp,CLIP,MHIST,0.05,123,0.7762920943634072,0.6498753312996317,0.0518060582656577,0.0594567932539305,1.1935765556213154,0.7840327533265097
mlp,CLIP,MHIST,0.05,456,0.7893030794165316,0.6428217163660163,0.0741599498005887,0.0715021042795727,1.185013113701601,0.7932446264073695
mlp,CLIP,MHIST,0.1,42,0.8359535386277687,0.716883809347181,0.051705349850618,0.0552325341793324,1.297674526610196,0.6786079836233367
mlp,CLIP,MHIST,0.1,123,0.8255897712947957,0.7072143654522336,0.0596360045093413,0.0595017050525427,1.2125969643752512,0.7185261003070624
mlp,CLIP,MHIST,0.1,456,0.8167792184404827,0.6832255596641104,0.0565977263680927,0.0601484965353807,1.0790496335676245,0.7389969293756398
mlp,CLIP,MHIST,0.25,42,0.8528453088420673,0.7455451849217231,0.0697391737584203,0.0416792342544151,1.2381607601412583,0.6632548618219037
mlp,CLIP,MHIST,0.25,123,0.8605033315325049,0.7611000439694546,0.0450630345693508,0.0286828159004785,1.168427393018693,0.6253838280450358
mlp,CLIP,MHIST,0.25,456,0.8338780839186026,0.7452752763645927,0.0585887161909984,0.035062218731233,1.2262287995063723,0.6438075742067554
mlp,CLIP,MHIST,0.5,42,0.8631640554655141,0.7667882381023754,0.0575805229335992,0.0456519211178212,1.1323929155344064,0.6059365404298874
mlp,CLIP,MHIST,0.5,123,0.8645912119575005,0.7706267995570322,0.0505894692643272,0.0406931337014893,1.1000330839725645,0.6008188331627431
mlp,CLIP,MHIST,0.5,456,0.858400864397623,0.7543835538378512,0.0585759152623013,0.0483873523676438,1.1221616427833156,0.6182190378710338
mlp,CLIP,MHIST,1.0,42,0.8726094003241491,0.7698149518222974,0.0529636736413961,0.0495428379354359,1.0180159770075454,0.5885363357215967
mlp,CLIP,MHIST,1.0,123,0.8711867459031154,0.7664772495712506,0.0567253507681366,0.0558164764878205,1.0711646732404445,0.5895598771750256
mlp,CLIP,MHIST,1.0,456,0.8734422834503872,0.7690650131653447,0.0514551758834808,0.051187138607918,1.0474637366931927,0.5854657113613101
mlp,CLIP,PCam,0.01,42,0.9085201919730358,0.8293491320774884,0.0200298344652196,0.0197776155123961,1.0394494315591838,0.526580810546875
mlp,CLIP,PCam,0.01,123,0.9038392446492725,0.8226239328544243,0.0207533208777022,0.0192076254705284,1.1047013193976545,0.519927978515625
mlp,CLIP,PCam,0.01,456,0.9040859464563854,0.82177427367956,0.0142121514006135,0.020924262409494,1.1367088361335722,0.503936767578125
mlp,CLIP,PCam,0.05,42,0.9184633922007168,0.8392026758459055,0.0117865265872296,0.0178034485540479,1.0982267407155146,0.5013427734375
mlp,CLIP,PCam,0.05,123,0.9221334371139795,0.8435955521386166,0.013507701537037,0.0130078439576664,1.1229363216769002,0.503662109375
mlp,CLIP,PCam,0.05,456,0.922013678322249,0.8417447374144444,0.0150711771709666,0.0141506135854001,1.091519712185023,0.511474609375
mlp,CLIP,PCam,0.1,42,0.9187052362283936,0.8385250145289809,0.014054767343623,0.0141481368229392,1.071583867785778,0.514923095703125
mlp,CLIP,PCam,0.1,123,0.917491189975546,0.8353591879142876,0.0173113095399344,0.0179193781556819,1.0720356399028017,0.518798828125
mlp,CLIP,PCam,0.1,456,0.9205937110226295,0.8420070535904891,0.0155586691976168,0.0130576987921813,1.0877814538616553,0.5048828125
mlp,CLIP,PCam,0.25,42,0.9258509310584352,0.8427507032157522,0.0191508887018016,0.012724054705302,1.0915665605575702,0.511810302734375
mlp,CLIP,PCam,0.25,123,0.9289178830272564,0.8479482327707679,0.0185287492247425,0.0171033092505581,1.111257445245609,0.521881103515625
mlp,CLIP,PCam,0.25,456,0.9241866312367653,0.8437586511619559,0.0233416009601228,0.0171475490834609,1.1037060987280434,0.518096923828125
mlp,CLIP,PCam,0.5,42,0.9243442892762652,0.8425831772924913,0.0238352769493417,0.018507641952965,1.08466944802784,0.520599365234375
mlp,CLIP,PCam,0.5,123,0.9263435169712914,0.8452355681018912,0.021951411129919,0.0157438859630474,1.1055626844837971,0.52117919921875
mlp,CLIP,PCam,0.5,456,0.9212255073340604,0.8372598734512124,0.0509350355585525,0.0502065187152993,1.0836725942958136,0.555694580078125
mlp,CLIP,PCam,1.0,42,0.9255045628164842,0.8432900532120116,0.0335566248801342,0.0321601356095015,1.103942847050391,0.536895751953125
mlp,CLIP,PCam,1.0,123,0.919667031853216,0.8375454419387933,0.0429052996457244,0.0422029508386003,1.0658571496972182,0.5516357421875
mlp,CLIP,PCam,1.0,456,0.9224775999836712,0.8402018151038991,0.0347960959320516,0.0323571123867623,1.0970960806861108,0.539520263671875
mlp,CLIP,SPIDER-Breast,0.01,42,0.929135693201487,0.4962944123286933,0.0215621013476025,0.0319181202273293,0.866241948985061,0.1145088914741565
mlp,CLIP,SPIDER-Breast,0.01,123,0.9244281213511302,0.4947547138969851,0.0319048790838486,0.0317870303158825,0.823278242620106,0.1044540468672095
mlp,CLIP,SPIDER-Breast,0.01,456,0.9304178192705298,0.4981303620107812,0.0242870106416444,0.023267079298879,0.8603112199424238,0.094731593817517
mlp,CLIP,SPIDER-Breast,0.05,42,0.9596102413373314,0.6182796263729691,0.0295909536646136,0.0300332537375654,0.8159341553452976,0.1235665614093402
mlp,CLIP,SPIDER-Breast,0.05,123,0.960741089261572,0.6129506018139413,0.0222668127853776,0.0399716359207018,0.807585555358634,0.1218215057337543
mlp,CLIP,SPIDER-Breast,0.05,456,0.9601601550201342,0.6171447741200563,0.0250772985299897,0.0361393611975359,0.8068473229306391,0.1221538972910088
mlp,CLIP,SPIDER-Breast,0.1,42,0.9677120989490058,0.6589023543733693,0.0295093860975606,0.028006186668255,0.8123942392097874,0.1235665614093402
mlp,CLIP,SPIDER-Breast,0.1,123,0.9694115355297448,0.6616426248041578,0.0319047028801558,0.0291112601417767,0.7985349771313195,0.1246468339704171
mlp,CLIP,SPIDER-Breast,0.1,456,0.968547283150733,0.657283942766232,0.0268554283605969,0.032250411440729,0.8025349882788276,0.1242313445238491
mlp,CLIP,SPIDER-Breast,0.25,42,0.974497748590346,0.692397480850608,0.0204130539641797,0.0317432798082416,0.8094165726848458,0.1248130297490443
mlp,CLIP,SPIDER-Breast,0.25,123,0.975669482063622,0.6971061095344301,0.0191086856569387,0.034524964424677,0.8103506460489216,0.1274721622070799
mlp,CLIP,SPIDER-Breast,0.25,456,0.9751078958790144,0.6979726127817203,0.020174487994342,0.0324305123480051,0.8054533428880402,0.1271397706498254
mlp,CLIP,SPIDER-Breast,0.5,42,0.9775515634711396,0.7106196301528848,0.0243838539705217,0.0315861745056607,0.793917677569141,0.1263087917566893
mlp,CLIP,SPIDER-Breast,0.5,123,0.9780147012359658,0.7065711994180223,0.0202829591373936,0.034606666133137,0.7945299022288106,0.1241482466345354
mlp,CLIP,SPIDER-Breast,0.5,456,0.9773653012203832,0.7133550416607093,0.0259058281868443,0.0313551388228971,0.7891348599955437,0.1248961276383579
mlp,CLIP,SPIDER-Breast,1.0,42,0.98005423217884,0.7299572346397947,0.0306895610743114,0.0309176067141415,0.7699107997164248,0.1263918896460029
mlp,CLIP,SPIDER-Breast,1.0,123,0.9800457905110468,0.7247268439076575,0.0292460836404499,0.0340489070365372,0.7608051338235802,0.1238989529665946
mlp,CLIP,SPIDER-Breast,1.0,456,0.9802520720019654,0.7143148976451071,0.0196207887596004,0.0428188307694032,0.7651298455040689,0.1288017284360977
mlp,CONCH,BRACS,0.01,42,0.823065015225041,0.3923280976106123,0.0903797805832143,0.0630378587465537,1.234920977590748,0.3385964912280702
mlp,CONCH,BRACS,0.01,123,0.8515254963634099,0.4085744971699719,0.0564132238950645,0.0467481370296394,1.023429406587148,0.3298245614035088
mlp,CONCH,BRACS,0.01,456,0.8321107883482173,0.4134631390857137,0.1249704363053305,0.0945293513829248,1.1433132713666705,0.2719298245614035
mlp,CONCH,BRACS,0.05,42,0.8753359282205997,0.5106215841874884,0.0688424089498687,0.060592414203443,0.9494636647575304,0.2578947368421053
mlp,CONCH,BRACS,0.05,123,0.8884473337232136,0.5551867803223912,0.0774453626912936,0.0625103571435861,0.9433879454666292,0.2105263157894736
mlp,CONCH,BRACS,0.05,456,0.8854915709356099,0.5564174559642675,0.0545843596521176,0.0606926041736937,1.066996585934099,0.2263157894736842
mlp,CONCH,BRACS,0.1,42,0.8974461610330537,0.5681736912573976,0.0552179279818869,0.0637537902907321,0.9590457066817494,0.2105263157894736
mlp,CONCH,BRACS,0.1,123,0.8917561873235595,0.570419633075973,0.0526084974669573,0.0561328632789745,0.9543977748089524,0.2087719298245614
mlp,CONCH,BRACS,0.1,456,0.8967596673893475,0.5768267877082212,0.0451538866287783,0.0546974991235816,1.03247970287304,0.2122807017543859
mlp,CONCH,BRACS,0.25,42,0.9063167117869578,0.5958944782927934,0.056216620405515,0.0365816901127497,1.0963541780108077,0.2
mlp,CONCH,BRACS,0.25,123,0.9044108662096838,0.5940628277138135,0.0492948441651829,0.0537016253983765,1.004788042757559,0.2052631578947368
mlp,CONCH,BRACS,0.25,456,0.9017262954668848,0.5899403246394483,0.0635889998130631,0.0426464889656033,1.1130334340321757,0.1912280701754386
mlp,CONCH,BRACS,0.5,42,0.9063894531718172,0.6025144359051905,0.0762353851084123,0.0571867945947145,1.1327171750468694,0.1929824561403508
mlp,CONCH,BRACS,0.5,123,0.908458436367437,0.6080962333579335,0.0856465225156984,0.0720149554704365,1.1211124531086862,0.1912280701754386
mlp,CONCH,BRACS,0.5,456,0.907314976280484,0.5993851120443746,0.0556574423585021,0.0466764529023254,1.1676648842960686,0.1894736842105263
mlp,CONCH,BRACS,1.0,42,0.9114943111322698,0.6021400908113391,0.097547713444944,0.0593585809594706,1.2844446620919026,0.1859649122807017
mlp,CONCH,BRACS,1.0,123,0.9088989392602462,0.6127118188968467,0.0449909592668215,0.0413402175171333,1.099445674412853,0.1789473684210526
mlp,CONCH,BRACS,1.0,456,0.9084904911656874,0.6096783792869706,0.0654132965363954,0.0592333213801969,1.1807572298185345,0.187719298245614
mlp,CONCH,CRC,0.01,42,0.9983375451014268,0.9702560385169624,0.0144670573572317,0.004671244752407,0.8698876440921753,0.1440666666666666
mlp,CONCH,CRC,0.01,123,0.9985523400140176,0.9692198050917584,0.0144844179451465,0.0031735373874505,0.8581214970756992,0.1408
mlp,CONCH,CRC,0.01,456,0.998583484506674,0.9708903432028329,0.0143645264367262,0.0042172868569692,0.8716911813910215,0.1429333333333333
mlp,CONCH,CRC,0.05,42,0.9991638074948906,0.9812831818810792,0.0060456170757611,0.0022630062917868,0.9081501898592804,0.1414666666666666
mlp,CONCH,CRC,0.05,123,0.9991967072788768,0.9804157201510856,0.0060726395805677,0.0030550153811772,0.9363862548241344,0.1409333333333333
mlp,CONCH,CRC,0.05,456,0.9990993608219974,0.9784016460491218,0.0040763712684313,0.0020991523365179,0.9463930100020178,0.1403333333333333
mlp,CONCH,CRC,0.1,42,0.999428221238018,0.9846450412119808,0.0058913272639115,0.0025454707324505,0.908555739524144,0.1413333333333333
mlp,CONCH,CRC,0.1,123,0.9993952219671004,0.983773537618312,0.0049878014703591,0.0029465734521548,0.925901723567098,0.1412666666666666
mlp,CONCH,CRC,0.1,456,0.9993900737924316,0.98227686309342,0.006057630898555,0.0021044070978959,0.8758226750245087,0.1410666666666666
mlp,CONCH,CRC,0.25,42,0.9996377823880782,0.9871810972386768,0.0052966720541318,0.0020964717010657,0.8616192662660376,0.1427333333333333
mlp,CONCH,CRC,0.25,123,0.9996685306549232,0.9872927768836748,0.00659415238897,0.0016197756926218,0.8262726648517491,0.1412666666666666
mlp,CONCH,CRC,0.25,456,0.9997238067392984,0.9865915074223583,0.0053301168481509,0.0013821103016535,0.8393166715429594,0.1424
mlp,CONCH,CRC,0.5,42,0.9997971620695476,0.9881280129677704,0.0060922966937223,0.0012198698341846,0.7957226423609138,0.1415333333333333
mlp,CONCH,CRC,0.5,123,0.9997517955274527,0.9886926419267242,0.0073537498037019,0.001227155393362,0.7703938874244863,0.1421333333333333
mlp,CONCH,CRC,0.5,456,0.9997727123460768,0.9873219511317822,0.0059537428259849,0.0015175775925318,0.8252386497141391,0.1414666666666666
mlp,CONCH,CRC,1.0,42,0.9997849539043407,0.9885722739006214,0.0073622505486011,0.0011816220362981,0.7504062486576836,0.1424666666666666
mlp,CONCH,CRC,1.0,123,0.9997817350576272,0.9890269996946048,0.0064888520022232,0.0010315347830454,0.7831045563051099,0.1416666666666666
mlp,CONCH,CRC,1.0,456,0.9997872950137082,0.98914971292159,0.0071311299840609,0.0019107490241527,0.7659713310329193,0.1415333333333333
