model,dataset,fraction,seed,budget,n_train,n_val,n_labels_total,n_classes,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,forced_classes,forced_val_classes,degenerate
H-Optimus-0,SPIDER-Breast,1.0,42,proportional,68730,12128,80858,18,0.9956255660731292,0.8881088143746657,,0.02540396593219,0.02540396593219,0.662412101126634,0.0281758305569295,0.0266556858798034,0.1246468339704171,0,0,False
H-Optimus-0,SPIDER-Breast,1.0,123,proportional,68730,12128,80858,18,0.9956255660731292,0.8881088143746657,,0.02540396593219,0.02540396593219,0.662412101126634,0.0281758305569295,0.0266556858798034,0.1246468339704171,0,0,False
H-Optimus-0,SPIDER-Breast,1.0,456,proportional,68730,12128,80858,18,0.9956255660731292,0.8881088143746657,,0.02540396593219,0.02540396593219,0.662412101126634,0.0281758305569295,0.0266556858798034,0.1246468339704171,0,0,False
MIDNIGHT,BRACS,0.01,42,proportional,33,7,40,7,0.7388334637026913,0.3047441111064216,,0.1145887436348332,0.1173656761160274,1.5536636673440447,0.1697204111098579,0.1697204111098579,0.3456140350877193,0,7,False
MIDNIGHT,BRACS,0.01,123,proportional,33,7,40,7,0.7336728752972264,0.293356936634352,,0.0971530164932116,0.1093086499390026,0.542433602728118,0.0892024511806879,0.0992142011140638,0.4403508771929824,0,7,False
MIDNIGHT,BRACS,0.01,456,proportional,33,7,40,7,0.7741463274799771,0.3189748698177452,,0.1048907222922417,0.1068295893285035,1.0203248119151538,0.1085518756329627,0.1100919467447295,0.4175438596491228,0,7,False
MIDNIGHT,BRACS,0.05,42,proportional,180,14,194,7,0.81794127514768,0.3811903275343544,,0.0823493751875724,0.1035537053930937,0.919440600795112,0.064280359116471,0.0934779054889633,0.3350877192982456,0,0,False
MIDNIGHT,BRACS,0.05,123,proportional,180,14,194,7,0.8120740422690625,0.3950893603964278,,0.0762176257725978,0.0826698527259468,0.9080459236107238,0.0699122453510071,0.0817098713207395,0.312280701754386,0,0,False
MIDNIGHT,BRACS,0.05,456,proportional,180,14,194,7,0.8429389239984649,0.4093801931362598,,0.1213451683452569,0.1278476171093996,0.8396640743938603,0.0836119957800688,0.0938432947889906,0.2982456140350877,0,0,False
MIDNIGHT,BRACS,0.1,42,proportional,362,28,390,7,0.8518986386405982,0.4563544227203984,,0.1065257156260184,0.1115774594634867,0.778165759351647,0.0630230880886775,0.0764325267899412,0.2929824561403509,0,0,False
MIDNIGHT,BRACS,0.1,123,proportional,362,28,390,7,0.8396924357613174,0.4509843308577959,,0.0765982150567559,0.0900108911541785,0.7251244857699919,0.0677950234216483,0.0764121421051927,0.2649122807017544,0,0,False
MIDNIGHT,BRACS,0.1,456,proportional,362,28,390,7,0.8608782172931061,0.4363082592721925,,0.105467924607807,0.1143642677427368,0.7160876610534557,0.0882076163012899,0.0847972832324784,0.3017543859649123,0,0,False
MIDNIGHT,BRACS,0.25,42,proportional,912,75,987,7,0.8715667867273049,0.5076017398549751,,0.0683068868769334,0.086214831363564,0.8985843512659962,0.047633895736789,0.0631887812611368,0.2596491228070175,0,0,False
MIDNIGHT,BRACS,0.25,123,proportional,912,75,987,7,0.8700082527612567,0.5232335136380736,,0.0724001141892395,0.0790835270314548,0.7872835929075038,0.032881540246093,0.0528207530357266,0.2456140350877192,0,0,False
MIDNIGHT,BRACS,0.25,456,proportional,912,75,987,7,0.8677328265483715,0.4993353136396641,,0.0602256794609432,0.0967268691617194,0.8589784106447382,0.0544408150803425,0.0918051670991695,0.2666666666666666,0,0,False
MIDNIGHT,BRACS,0.5,42,proportional,1826,154,1980,7,0.8827345588845198,0.5436015227392259,,0.0757048697558436,0.0786760694152481,0.9380675155788304,0.0621810383037669,0.0746820336142277,0.2263157894736842,0,0,False
MIDNIGHT,BRACS,0.5,123,proportional,1826,154,1980,7,0.8803964321087692,0.5397900998712186,,0.0690988315135236,0.0821835420673098,0.8441749993757902,0.0386551863033672,0.0589511480920211,0.2333333333333333,0,0,False
MIDNIGHT,BRACS,0.5,456,proportional,1826,154,1980,7,0.881413166138927,0.540751444446687,,0.0639811581808284,0.0645044539617482,1.006033304113705,0.0645242328846666,0.0655132523347963,0.2543859649122807,0,0,False
MIDNIGHT,BRACS,1.0,42,proportional,3657,312,3969,7,0.8920914360615793,0.5613119866447086,,0.0719654947223496,0.0821926373865526,0.9838519600446326,0.0726329772643355,0.0834390922087413,0.219298245614035,0,0,False
MIDNIGHT,BRACS,1.0,123,proportional,3657,312,3969,7,0.8920914360615793,0.5613119866447086,,0.0719654947223496,0.0821926373865526,0.9838519600446326,0.0726329772643355,0.0834390922087413,0.219298245614035,0,0,False
MIDNIGHT,BRACS,1.0,456,proportional,3657,312,3969,7,0.8920914360615793,0.5613119866447086,,0.0719654947223496,0.0821926373865526,0.9838519600446326,0.0726329772643355,0.0834390922087413,0.219298245614035,0,0,False
MIDNIGHT,CRC,0.01,42,proportional,696,144,840,9,0.9981725152097494,0.967002277553136,,0.1810510925306016,0.1810510925306015,0.4318576219447113,0.00629336942942,0.0075638382861159,0.1472,0,0,False
