model,src,tgt,pair,fraction,seed,n_train,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature_src,ece_scaled_fixed,ece_scaled_adaptive,temperature_oracle,ece_scaled_oracle,degeneracy_share,degenerate
CLIP,MHIST,PCam,MHIST->PCam,0.1,123,184,0.5924539455407982,0.3334282633902236,0.3089145271991387,0.248390572121635,0.248390572121635,1.8566826897378992,0.2638328294426363,0.2637836262804292,9.999995860988705,0.0547533141195027,1.0,True
CLIP,MHIST,PCam,MHIST->PCam,0.1,456,184,0.4778700635419529,0.3334282633902236,0.3073378889818923,0.2389476861886864,0.2435042466934624,1.9240479878847376,0.2455928594275209,0.2503559192089066,9.999996145713988,0.0547293198603197,1.0,True
CLIP,MHIST,PCam,MHIST->PCam,0.25,42,461,0.5390855536430781,0.3334282633902236,0.3202798532564265,0.267573762344999,0.2645108292270176,1.642991257918298,0.3089283008435852,0.3037450713363386,9.999995999637338,0.0727485735934588,1.0,True
CLIP,MHIST,PCam,MHIST->PCam,0.25,123,461,0.6463209639106959,0.3334282633902236,0.3131233592379109,0.2663815153539075,0.2662482065628628,1.6023651734185314,0.3136474208459764,0.3135475114928669,9.999995556711006,0.0596486270023775,1.0,True
CLIP,MHIST,PCam,MHIST->PCam,0.25,456,461,0.599046764348788,0.3334282633902236,0.3075493223072026,0.2485760887834326,0.2485093724662193,1.6512641212877472,0.2886225450977752,0.2885829630293429,9.999995746054903,0.0546163563739088,1.0,True
CLIP,MHIST,PCam,MHIST->PCam,0.5,42,924,0.6327393949189422,0.3333740209541247,0.3249748082464717,0.2890848940656891,0.2884672111139545,1.5971856177723855,0.3359749867552438,0.3356448450452542,9.99999555618164,0.0675022692129724,0.9998779296875,True
CLIP,MHIST,PCam,MHIST->PCam,0.5,123,924,0.5770402747205401,0.3333604589656996,0.3358601451996609,0.2975182036206467,0.2951700471441173,1.5091860747337034,0.3559287746541284,0.3540747673925279,9.99999588320009,0.0770780907090283,0.999847412109375,True
CLIP,MHIST,PCam,MHIST->PCam,0.5,456,924,0.6324337571459044,0.3334282633902236,0.3284776003354558,0.2934251928627429,0.2929794682086861,1.5492930628592914,0.3474895321952329,0.3472569322670533,9.999995645693888,0.0691859811614583,1.0,True
CLIP,MHIST,PCam,MHIST->PCam,1.0,42,1849,0.6281318991574014,0.3336991348410004,0.339279921586925,0.3117107328497158,0.3107549352128494,1.507202076685831,0.3690910565960988,0.3677705440893787,9.99999563351291,0.1000831704445998,0.99932861328125,True
CLIP,MHIST,PCam,MHIST->PCam,1.0,123,1849,0.6281318991574014,0.3336991348410004,0.339279921586925,0.3117107328497158,0.3107549352128494,1.507202076685831,0.3690910565960988,0.3677705440893787,9.99999563351291,0.1000831704445998,0.99932861328125,True
CLIP,MHIST,PCam,MHIST->PCam,1.0,456,1849,0.6281318991574014,0.3336991348410004,0.339279921586925,0.3117107328497158,0.3107549352128494,1.507202076685831,0.3690910565960988,0.3677705440893787,9.99999563351291,0.1000831704445998,0.99932861328125,True
CLIP,PCam,MHIST,PCam->MHIST,0.01,42,2620,0.4690077435620385,0.4364489916214054,0.2990865014179931,0.2159478932478513,0.2107173306072757,1.2501508355858884,0.2672462413525294,0.2704787053690828,9.999994039026214,0.1466096498294961,0.7001023541453428,False
CLIP,PCam,MHIST,PCam->MHIST,0.01,123,2620,0.4588060507833604,0.4541230018669683,0.2968137930665396,0.2046810307417849,0.2061745138239817,1.2426105789191877,0.2593656876245575,0.2609987608709219,9.999994139860958,0.1432327593770968,0.6560900716479018,False
CLIP,PCam,MHIST,PCam->MHIST,0.01,456,2620,0.4331847649918963,0.4523686044014186,0.2983728389278595,0.2032342345491354,0.2073786996813734,1.2533385844846705,0.2548453952838307,0.2641083590230209,9.999994208799963,0.1423971482283595,0.6397134083930399,False
CLIP,PCam,MHIST,PCam->MHIST,0.05,42,13106,0.4637718350441203,0.4695864751170728,0.3024337364914538,0.2007439711796373,0.20225805366197,1.5873581036734403,0.2310065472324152,0.2341688178808073,9.999993286412645,0.1338214056817894,0.5312180143295804,False
CLIP,PCam,MHIST,PCam->MHIST,0.05,123,13106,0.4660633891590131,0.4664916719375922,0.3080062561194125,0.2042192625641524,0.2112120543033551,1.5990763587164707,0.2367706886215868,0.2395293340383754,9.999993416799882,0.1365663178175291,0.5527123848515865,False
CLIP,PCam,MHIST,PCam->MHIST,0.05,456,13106,0.4571132721051684,0.4594675110225898,0.3052229145820311,0.2038254252106077,0.2149945953417389,1.6307393829838728,0.2326597550784145,0.2425489960697403,9.999993262961022,0.1305404829620479,0.5076765609007164,False
CLIP,PCam,MHIST,PCam->MHIST,0.1,42,26214,0.4734152710246713,0.4793843232367597,0.3072212706525199,0.2182825771555699,0.2263285955337834,1.7802800114451065,0.2351111128057879,0.2431712190754265,9.999996211352547,0.1250528903915421,0.5322415557830092,False
CLIP,PCam,MHIST,PCam->MHIST,0.1,123,26214,0.4742796686475778,0.478391592671687,0.3069845181718726,0.2221911857758215,0.2218757005004563,1.7441313506552991,0.2438333143603022,0.2401356388230492,9.99999623556386,0.1268409627181539,0.5435005117707267,False
CLIP,PCam,MHIST,PCam->MHIST,0.1,456,26214,0.4728209976589231,0.465608441935408,0.2946577731747234,0.197279423486916,0.2060459277564277,1.6968812476324195,0.2330537887814057,0.2278922383665408,9.99999559788337,0.1142789555844341,0.6202661207778914,False
CLIP,PCam,MHIST,PCam->MHIST,0.25,42,65536,0.4653340536646857,0.4484121383203951,0.3074633536749011,0.234163322163104,0.2337979698714618,1.9078878436053484,0.239783298701068,0.2408725672318497,9.99999542508504,0.1046207462584602,0.6990788126919141,False
CLIP,PCam,MHIST,PCam->MHIST,0.25,123,65536,0.4768728615162975,0.4616325768189034,0.3016949904844952,0.227025092436899,0.226502429449594,1.9104712769067271,0.2349768259471839,0.2327387428031556,9.99999521021209,0.1005832838537635,0.6888433981576254,False
CLIP,PCam,MHIST,PCam->MHIST,0.25,456,65536,0.4641320007203314,0.4492824168388362,0.3069077334487302,0.2370956464654081,0.2395566457441829,1.8876069348053464,0.2439674435699872,0.2473439319455067,9.999995346475398,0.0975350833569995,0.7267144319344934,False
CLIP,PCam,MHIST,PCam->MHIST,0.5,42,131072,0.4667432018728615,0.4381872099020113,0.3144644705118123,0.261645422455886,0.2628604705187963,2.0761031623721147,0.2570723296903558,0.2581643905206837,9.999995342262824,0.0852940473665825,0.8014329580348004,False
CLIP,PCam,MHIST,PCam->MHIST,0.5,123,131072,0.4652485143165856,0.4374845558509849,0.3153726430954485,0.2619266825139141,0.2602081750943036,1.9947854788724373,0.2622945811690627,0.2605717152429482,9.999995426630171,0.0776009697133182,0.7584442169907881,False
CLIP,PCam,MHIST,PCam->MHIST,0.5,456,131072,0.4699486763911399,0.4577560769987354,0.317398608535541,0.2487795962911621,0.248377251599342,1.9801966908277788,0.2501839453854019,0.2498684413515912,9.999995640314648,0.0978225208304216,0.6929375639713409,False
CLIP,PCam,MHIST,PCam->MHIST,1.0,42,262144,0.4839366108409868,0.4658093560939585,0.3172580656146148,0.2509820835868923,0.2499385825177582,2.0840287328217446,0.2464218207701523,0.2438897438210992,9.999995596996053,0.0963713093062808,0.7072671443193449,False
CLIP,PCam,MHIST,PCam->MHIST,1.0,123,262144,0.4839366108409868,0.4658093560939585,0.3172580656146148,0.2509820835868923,0.2499385825177582,2.0840287328217446,0.2464218207701523,0.2438897438210992,9.999995596996053,0.0963713093062808,0.7072671443193449,False
CLIP,PCam,MHIST,PCam->MHIST,1.0,456,262144,0.4839366108409868,0.4658093560939585,0.3172580656146148,0.2509820835868923,0.2499385825177582,2.0840287328217446,0.2464218207701523,0.2438897438210992,9.999995596996053,0.0963713093062808,0.7072671443193449,False
CONCH,BRACS,CRC,BRACS->CRC,0.01,42,36,0.4973054893877017,0.4618254879448909,0.1656375945020734,0.2056650585884657,0.2056650585884657,1.0042519956417484,0.0850651630057754,0.0850651630057754,0.7268597834373139,0.0509849469114642,1.0,True
CONCH,BRACS,CRC,BRACS->CRC,0.01,123,36,0.2909600514259546,0.4618061784650712,0.1626607087956659,0.1807328685009958,0.1821956278816733,0.798254895120417,0.1405941246144752,0.1417717802416881,1.078809829630347,0.1402429876841205,0.9999333333333332,True
CONCH,BRACS,CRC,BRACS->CRC,0.01,456,36,0.5457545111613713,0.4665395380935643,0.1609082302871494,0.1970173157720906,0.1970173157720905,0.9513661555980883,0.0780056346500409,0.0766015855766253,0.7633111951825308,0.0600511973221843,0.9989333333333332,True
CONCH,BRACS,CRC,BRACS->CRC,0.05,42,181,0.3252971274130011,0.4330995282670804,0.2091434158447246,0.2467773026002254,0.246265335387727,1.443153676954377,0.2424850774803056,0.2450737355529083,1.6678874898763083,0.2415731382776721,0.8226,False
CONCH,BRACS,CRC,BRACS->CRC,0.05,123,181,0.2349093240793095,0.4370910379127825,0.2197738884285426,0.2855615574526398,0.2872153470339479,1.4007546368667747,0.2866741921692972,0.2889733939611588,2.2764574746445128,0.2889981634234882,0.8405333333333334,False
CONCH,BRACS,CRC,BRACS->CRC,0.05,456,181,0.2518330061285906,0.4578050204678093,0.180740963452839,0.2280890713433483,0.2298282350392615,1.4004504358203635,0.2114118318982202,0.2177505701108713,1.7178927637721737,0.2230426540628153,0.9628666666666666,False
CONCH,BRACS,CRC,BRACS->CRC,0.1,42,364,0.319142397440151,0.4601440388008863,0.1932312890627138,0.2313669256979121,0.2326841774276422,1.5455015559223175,0.2282421824589457,0.2296350932029234,1.8258106224558976,0.2315493149978318,0.898,False
CONCH,BRACS,CRC,BRACS->CRC,0.1,123,364,0.236327933335514,0.4090103057985438,0.2405808698130793,0.3186217495837911,0.3162642343248955,1.60114558716437,0.3225718439923927,0.3259084961288516,4.145203098416844,0.3020384929364642,0.7620666666666667,False
CONCH,BRACS,CRC,BRACS->CRC,0.1,456,364,0.2644143740916929,0.4365260822781682,0.2108072739098878,0.2602632710304904,0.2631173167191973,1.4127951972004598,0.2663671118261437,0.2665170438959792,2.425336291551905,0.2628726535254961,0.8520666666666666,False
CONCH,BRACS,CRC,BRACS->CRC,0.25,42,913,0.3187780523792389,0.4561903641802632,0.1819301586539583,0.2067035353267767,0.2112820697093443,1.589643164005183,0.2082296306818042,0.2085891539837809,2.752663445387246,0.2162942933578158,0.9107333333333332,False
CONCH,BRACS,CRC,BRACS->CRC,0.25,123,913,0.2430469235550031,0.4452737677541731,0.2069690585765192,0.2653638213432805,0.27038989392348,1.8008404572350334,0.268186396588576,0.2681101546420678,3.814795974245878,0.2726713609308531,0.8766,False
CONCH,BRACS,CRC,BRACS->CRC,0.25,456,913,0.1995751181675444,0.4313329017711443,0.2230511789994819,0.3014310800895334,0.3009318326491476,1.7599800401674115,0.299160598670706,0.3003755793498542,4.42802091023681,0.3049132385097113,0.8457333333333333,False
CONCH,BRACS,CRC,BRACS->CRC,0.5,42,1828,0.2866804937686042,0.4518947079993409,0.1933045424660029,0.2313153368509158,0.2350317488390804,1.864739833017329,0.2306472226915531,0.2346341850695708,3.445452637369343,0.2416011673817933,0.8960666666666667,False
CONCH,BRACS,CRC,BRACS->CRC,0.5,123,1828,0.2105826834021037,0.4256545734061515,0.2327635610803063,0.3024134816814256,0.3051734346072417,1.9033813753894155,0.3026546769571347,0.3050512549604324,5.392860272970149,0.3070508780909103,0.8244666666666667,False
CONCH,BRACS,CRC,BRACS->CRC,0.5,456,1828,0.2279016688902181,0.4344198075244379,0.2185154190538683,0.2828505545783962,0.2839125126157061,1.950621059707352,0.2838744182492759,0.2840683798970413,4.8924286997091935,0.2856492527086107,0.8584,False
CONCH,BRACS,CRC,BRACS->CRC,1.0,42,3657,0.2399745235914522,0.4421825435700983,0.2079584452890423,0.2608707703288418,0.2612200352338527,2.1081313658181564,0.2608235930706836,0.2615690278851644,4.768320401665398,0.2691894773946006,0.8783333333333333,False
CONCH,BRACS,CRC,BRACS->CRC,1.0,123,3657,0.2399745235914522,0.4421825435700983,0.2079584452890423,0.2608707703288418,0.2612200352338527,2.1081313658181564,0.2608235930706836,0.2615690278851644,4.768320401665398,0.2691894773946006,0.8783333333333333,False
CONCH,BRACS,CRC,BRACS->CRC,1.0,456,3657,0.2399745235914522,0.4421825435700983,0.2079584452890423,0.2608707703288418,0.2612200352338527,2.1081313658181564,0.2608235930706836,0.2615690278851644,4.768320401665398,0.2691894773946006,0.8783333333333333,False
CONCH,CRC,BRACS,CRC->BRACS,0.01,42,699,0.4106451222464294,0.4261573033707865,0.2786202109499499,0.2378290739971155,0.2372529776196584,0.9768919944866354,0.3085930204136449,0.3076523475666782,9.107758875949449,0.1483564995247566,0.8456140350877193,False
CONCH,CRC,BRACS,CRC->BRACS,0.01,123,699,0.3830640280803679,0.4015299235038247,0.2858375204675541,0.2592834757515498,0.2590007422245466,1.0833525964962178,0.3183521156938668,0.3213588109352274,9.641577194950882,0.1440312078118488,0.8701754385964913,False
CONCH,CRC,BRACS,CRC->BRACS,0.01,456,699,0.4376512950859356,0.4420557669789227,0.2686236518167559,0.2212265501410903,0.2237632057470341,0.9974398444028272,0.2833145949268025,0.2807299932534859,8.215407417169748,0.1457954882650232,0.856140350877193,False
CONCH,CRC,BRACS,CRC->BRACS,0.05,42,3499,0.4059095860566449,0.4225129308046427,0.3086935330461302,0.2866499540041359,0.2869987918061356,1.154471199915588,0.3262587771978084,0.3275981600463568,9.99999577594248,0.1651504916596762,0.8385964912280702,False
CONCH,CRC,BRACS,CRC->BRACS,0.05,123,3499,0.4015674170902928,0.4072226619300926,0.3103337788953749,0.2957084411508145,0.2890139077684036,1.203736622387084,0.3299657679141746,0.3276772277263176,9.99999565237044,0.1604912313910748,0.8596491228070176,False
CONCH,CRC,BRACS,CRC->BRACS,0.05,456,3499,0.4315692326313241,0.4291289526272481,0.2926137942544669,0.2652858677935514,0.2671250417232426,1.2120143438052358,0.3038540869786454,0.3008209519418992,9.999995487900362,0.1455934321632466,0.8719298245614036,False
CONCH,CRC,BRACS,CRC->BRACS,0.1,42,6999,0.4327947228274025,0.4560588544403573,0.3171058623276065,0.3060648048621647,0.3062583819299653,1.2881640469839155,0.3287904436127406,0.3330018295645641,9.999996125691554,0.1658042466493722,0.8017543859649123,False
CONCH,CRC,BRACS,CRC->BRACS,0.1,123,6999,0.4190117404986686,0.4210337078651685,0.3176723287073195,0.3038353801261546,0.2995933383733976,1.3005972964280224,0.3237900168304689,0.3245915653121393,9.999996170802088,0.1499228935304923,0.8456140350877193,False
CONCH,CRC,BRACS,CRC->BRACS,0.1,456,6999,0.4241709029290728,0.4331601927451675,0.3193582317849786,0.305453428887273,0.3039140341031079,1.3075230942110714,0.3336320589986973,0.3316562153852754,9.99999614013711,0.1640165707763155,0.8122807017543859,False
CONCH,CRC,BRACS,CRC->BRACS,0.25,42,17499,0.433914306463326,0.4505709153754368,0.328141408560469,0.3173703282376115,0.3164006655456756,1.4489839580438824,0.3344953147255763,0.3310091755751331,9.9999932217373,0.1795082668041633,0.8087719298245614,False
CONCH,CRC,BRACS,CRC->BRACS,0.25,123,17499,0.4219317356572258,0.4386486170692216,0.3364540964300379,0.3273225124225776,0.3260396770880965,1.469497205179661,0.3475235865670154,0.3416641866488121,9.999993247114364,0.1692133771555865,0.7964912280701755,False
CONCH,CRC,BRACS,CRC->BRACS,0.25,456,17499,0.4258654078915516,0.4398737942370148,0.3251911628637945,0.3112695229962945,0.3074461626082375,1.4684615265582146,0.330683458430018,0.3270637905426067,9.99999321257504,0.1741561140283202,0.8333333333333334,False
CONCH,CRC,BRACS,CRC->BRACS,0.5,42,35000,0.4297990801258775,0.4428913482345208,0.3341415899005658,0.3179264144218539,0.3176650337958883,1.579816003605544,0.3334439782088959,0.332185809234152,9.999993548137574,0.1845539616048695,0.8122807017543859,False
CONCH,CRC,BRACS,CRC->BRACS,0.5,123,35000,0.4257746308399903,0.4376381551833951,0.3437038234149139,0.335582381563018,0.333036428819175,1.606618769288101,0.3483760678772243,0.343251016095182,9.999993575920048,0.1952070340696434,0.7947368421052632,False
CONCH,CRC,BRACS,CRC->BRACS,0.5,456,35000,0.4374092229484386,0.4464739884393063,0.3341998296064232,0.320851429334157,0.3194118380910029,1.5701818346081369,0.3332779012405074,0.3321049779699777,9.999993457730474,0.1795051087568389,0.8017543859649123,False
CONCH,CRC,BRACS,CRC->BRACS,1.0,42,70000,0.4284979423868312,0.4406702898550724,0.3456252817465886,0.3375047992219981,0.3287631177221505,1.6905699468031037,0.3495719457867096,0.3401555320467146,9.999993754093694,0.1936922241584169,0.8,False
CONCH,CRC,BRACS,CRC->BRACS,1.0,123,70000,0.4284979423868312,0.4406702898550724,0.3456252817465886,0.3375047992219981,0.3287631177221505,1.6905699468031037,0.3495719457867096,0.3401555320467146,9.999993754093694,0.1936922241584169,0.8,False
CONCH,CRC,BRACS,CRC->BRACS,1.0,456,70000,0.4284979423868312,0.4406702898550724,0.3456252817465886,0.3375047992219981,0.3287631177221505,1.6905699468031037,0.3495719457867096,0.3401555320467146,9.999993754093694,0.1936922241584169,0.8,False
CONCH,MHIST,PCam,MHIST->PCam,0.01,42,18,0.6759175401924531,0.3334282633902236,0.2915817515311063,0.2201657528367884,0.2393659135561733,2.260303966311197,0.2193155951457409,0.2224945720523241,9.999995446384158,0.0471162940942133,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.01,123,18,0.6433875841125534,0.3334282633902236,0.2724731667332756,0.2157767267661999,0.2178451995847367,2.5924951814850807,0.1890023773070318,0.1952328011930841,9.999994601569009,0.0375831743318068,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.01,456,18,0.5343249782246497,0.3334282633902236,0.3143794826871707,0.250470941658411,0.2935111478635605,2.1680102412805597,0.2350922826563897,0.2855894188051067,9.999996083621657,0.0549638745084891,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.05,42,92,0.7183210708116459,0.3334282633902236,0.3115994162177689,0.2739868107740724,0.2737905680121969,1.921849159510677,0.2822473046841277,0.2822473046841277,9.999995275009606,0.0617108826398873,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.05,123,92,0.8369765878165245,0.3334282633902236,0.2801918173178797,0.2535150456190231,0.2792301261007993,1.9555653259684704,0.2631109836542113,0.2816219732175313,7.929237612217683,0.070954292898254,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.05,456,92,0.6349803288058792,0.3334282633902236,0.3207951976832951,0.2831690565939327,0.2938458904366148,2.015753703604537,0.2813460822210977,0.292653988804293,9.999995532110432,0.0664976622146822,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.1,42,184,0.7801959672182888,0.3334282633902236,0.3363101627173043,0.3313924735556391,0.3311455031166115,1.8185922365473848,0.351142703392509,0.3511427033925091,9.999995068961113,0.148074360514786,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.1,123,184,0.7690548996764798,0.3334282633902236,0.3364280623298734,0.3281745968148127,0.3315538872270039,1.7781297556196516,0.3534672433299418,0.3536817880411581,9.999995110210689,0.167438703958007,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.1,456,184,0.713159125092615,0.3334282633902236,0.3264587508505066,0.3031590891659416,0.3029099932306147,1.8536410315711616,0.319661314863881,0.3191418131517465,9.999995264985532,0.0857021675522091,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.25,42,461,0.7851687724637607,0.3334282633902236,0.3895790750390214,0.4043403708816068,0.4043403708816068,1.80581025221704,0.4212208891309829,0.4212208891309829,9.999995526213528,0.1341698523979642,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.25,123,461,0.7106683359397519,0.3334282633902236,0.3879276250885295,0.3932967159329514,0.3932967159329514,1.731640491176473,0.4180052430375822,0.4180052430375823,9.999995664051848,0.123617377420487,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.25,456,461,0.660102730039633,0.3334147036087717,0.3966582472527488,0.3965528880495705,0.3964988271714901,1.729841151453975,0.4208554695912507,0.4208242637660499,9.999995877621345,0.1213960738235367,0.999969482421875,True
CONCH,MHIST,PCam,MHIST->PCam,0.5,42,924,0.7594580919051412,0.3334282633902236,0.4338545167439674,0.4470107324792905,0.4470107324792905,1.7873999384640034,0.4598772461698834,0.4598772461698833,9.999996031628786,0.1843656393078376,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.5,123,924,0.6654350184139457,0.3334282633902236,0.4305435818049448,0.4371359439941829,0.4371359439941829,1.6941777586125333,0.4567592036983352,0.4567592036983351,9.9999961608537,0.1519090383017186,1.0,True
CONCH,MHIST,PCam,MHIST->PCam,0.5,456,924,0.6858564190825989,0.3337673931257743,0.423961260311206,0.4323720750829847,0.4323720750829848,1.746268006434379,0.4489405269114755,0.4489405269114754,9.99999608025588,0.1506111149368768,0.999847412109375,True
CONCH,MHIST,PCam,MHIST->PCam,1.0,42,1849,0.6955241265918397,0.3342418734822366,0.4452004226991732,0.4550380096691915,0.4550380096691914,1.75578790544987,0.466857186836618,0.466857186836618,9.999996355757563,0.19140439495091,0.9996337890625,True
CONCH,MHIST,PCam,MHIST->PCam,1.0,123,1849,0.6955241265918397,0.3342418734822366,0.4452004226991732,0.4550380096691915,0.4550380096691914,1.75578790544987,0.466857186836618,0.466857186836618,9.999996355757563,0.19140439495091,0.9996337890625,True
CONCH,MHIST,PCam,MHIST->PCam,1.0,456,1849,0.6955241265918397,0.3342418734822366,0.4452004226991732,0.4550380096691915,0.4550380096691914,1.75578790544987,0.466857186836618,0.466857186836618,9.999996355757563,0.19140439495091,0.9996337890625,True
CONCH,PCam,MHIST,PCam->MHIST,0.01,42,2620,0.6395867098865479,0.5458526548766308,0.2310051725791301,0.1026721620426338,0.1001933372592047,1.4346455682579264,0.1468023692089225,0.1487896085842327,3.4281954758838644,0.0564116624573789,0.7676560900716479,False
CONCH,PCam,MHIST,PCam->MHIST,0.01,123,2620,0.6679227444624528,0.5479865275001851,0.2219549793672251,0.0846823880001381,0.0887006160838094,1.463710703780501,0.1376918330720836,0.135142508648879,3.251626851704275,0.028551341397778,0.8239508700102354,False
CONCH,PCam,MHIST,PCam->MHIST,0.01,456,2620,0.6600531244372411,0.4680681380736132,0.2394291614394338,0.1498750188652121,0.1489751442201309,1.511743844686532,0.1929911137389267,0.1941572756451867,4.422701984543363,0.0418997258696071,0.9314227226202662,False
CONCH,PCam,MHIST,PCam->MHIST,0.05,42,13106,0.6424815415090942,0.5891538420112451,0.2393666556497251,0.1043113036118182,0.1159225902938742,1.672428356565378,0.1373276675167949,0.1339589901118049,4.202931310264054,0.069194209236425,0.661207778915046,False
CONCH,PCam,MHIST,PCam->MHIST,0.05,123,13106,0.6481991716189448,0.5488621868462678,0.2399766845839489,0.136702029086326,0.141779554602649,1.723996987776682,0.1599591485762657,0.1631247851629934,4.603860720603762,0.0313405634914365,0.7911975435005117,False
CONCH,PCam,MHIST,PCam->MHIST,0.05,456,13106,0.643143345939132,0.5652947719688542,0.2381246876527891,0.1197976512115873,0.1225804206805949,1.6880317829440894,0.1472438679930305,0.1449628863347633,4.3124235185100375,0.0479080469615083,0.7338792221084954,False
CONCH,PCam,MHIST,PCam->MHIST,0.1,42,26214,0.6371871060687915,0.5906110420407975,0.2462537001720849,0.135736512567812,0.1305781334199292,1.8086826310028803,0.1495639721846424,0.1432557433392612,4.850366048729469,0.0677704029513733,0.6683725690890481,False
CONCH,PCam,MHIST,PCam->MHIST,0.1,123,26214,0.6410093643075815,0.5686060694769711,0.2468484496516414,0.1511982044842808,0.145620330894978,1.8516513023444623,0.1560886757469512,0.1566981726458655,5.127755559331799,0.0447969890260776,0.744114636642784,False
CONCH,PCam,MHIST,PCam->MHIST,0.1,456,26214,0.6294120295335854,0.5614643119941134,0.2483556236034551,0.1422449069663229,0.1416244471754867,1.7898661852714133,0.1597610169384844,0.1577144527148798,5.133715094619835,0.0486137772537901,0.7502558853633572,False
CONCH,PCam,MHIST,PCam->MHIST,0.25,42,65536,0.6359985593372951,0.5889032325739126,0.2465291663563791,0.1424236347869624,0.1368691126271282,1.913393746228165,0.1532541126200858,0.14251093905609,5.200175570425643,0.0492535658226001,0.7164790174002047,False
CONCH,PCam,MHIST,PCam->MHIST,0.25,123,65536,0.623991536106609,0.5790173762353051,0.2527946406506559,0.1464229818273218,0.1453221216384684,1.9299207596275847,0.1508260223013711,0.1503171753253231,5.581946734970694,0.0584708008127811,0.6929375639713409,False
CONCH,PCam,MHIST,PCam->MHIST,0.25,456,65536,0.6350036016567622,0.5888709821828275,0.2495547877163211,0.1382033163822557,0.1418029953863381,1.9264763958788091,0.1457779946849172,0.146379274793075,5.293940606388688,0.0837483469021355,0.6212896622313203,False
CONCH,PCam,MHIST,PCam->MHIST,0.5,42,131072,0.6260444804610121,0.5848183431400019,0.2496763722144864,0.1399793267838672,0.1432514720603886,2.019430963781099,0.1401758273639858,0.1420328716137886,5.593231391956247,0.0639561596669968,0.6888433981576254,False
CONCH,PCam,MHIST,PCam->MHIST,0.5,123,131072,0.6205699621826041,0.562950444853124,0.2558028711224611,0.1614569605565892,0.157469355525977,1.980051474144349,0.1620186358929976,0.1588209103929565,6.17148629172104,0.0460048540965207,0.7645854657113613,False
CONCH,PCam,MHIST,PCam->MHIST,0.5,456,131072,0.6308031694579507,0.5702177993274419,0.2505069001245182,0.1474588714717084,0.149217093605145,1.9665985740525895,0.1480517369141238,0.1509831227222918,5.694538419985528,0.0503236138909476,0.7461617195496417,False
CONCH,PCam,MHIST,PCam->MHIST,1.0,42,262144,0.6332613001980911,0.5726621321433486,0.2529383471804188,0.1508491012776405,0.1494346077649837,2.0890805392965466,0.1443507267947839,0.1439850434832334,6.053250316960251,0.0427889678916045,0.7523029682702149,False
CONCH,PCam,MHIST,PCam->MHIST,1.0,123,262144,0.6332613001980911,0.5726621321433486,0.2529383471804188,0.1508491012776405,0.1494346077649837,2.0890805392965466,0.1443507267947839,0.1439850434832334,6.053250316960251,0.0427889678916045,0.7523029682702149,False
CONCH,PCam,MHIST,PCam->MHIST,1.0,456,262144,0.6332613001980911,0.5726621321433486,0.2529383471804188,0.1508491012776405,0.1494346077649837,2.0890805392965466,0.1443507267947839,0.1439850434832334,6.053250316960251,0.0427889678916045,0.7523029682702149,False
GigaPath,BRACS,CRC,BRACS->CRC,0.01,42,36,0.5483278168035066,0.4618254879448909,0.1694401065597801,0.2193305325381323,0.2193305325381322,1.0763325576878122,0.1164441102680101,0.1164441102680102,0.6312623952539619,0.0096178035612882,1.0,True
GigaPath,BRACS,CRC,BRACS->CRC,0.01,123,36,0.584096170156591,0.4618254879448909,0.1598653674649439,0.1980638380479028,0.1980638380479028,0.9359358731197857,0.0549447530450261,0.0576571653348216,0.7265276569938075,0.0247654605269585,1.0,True
GigaPath,BRACS,CRC,BRACS->CRC,0.01,456,36,0.61558222778824,0.4694850741026091,0.2013351702516582,0.2856032228789272,0.2856032228789272,0.958524238484808,0.2135445976089125,0.2112179869060993,0.3112560208399668,0.0251839777949123,0.9987333333333334,True
GigaPath,BRACS,CRC,BRACS->CRC,0.05,42,181,0.7299955942723496,0.5984262631384842,0.2196779690527613,0.3276482379572304,0.3256667908553521,1.248861206794956,0.309723302479686,0.3071274524964972,0.3004043101588671,0.2058394696966722,0.7194666666666667,False
GigaPath,BRACS,CRC,BRACS->CRC,0.05,123,181,0.6526827405874849,0.5159654346341421,0.179055435847222,0.2504987354601002,0.2490944059177148,1.2480208938154016,0.1912163880910152,0.1906183522660005,0.4687018910265043,0.0455914238660956,0.9813333333333332,False
GigaPath,BRACS,CRC,BRACS->CRC,0.05,456,181,0.4922411660560662,0.4816086147169358,0.1843547111899821,0.2472985090490337,0.2468503075730148,0.9246703176560792,0.1379069090501085,0.1372793523553259,0.5482913913946718,0.0892470166418338,0.9954,True
