model,src,tgt,pair,fraction,seed,C,n_train,auroc,f1_macro,brier,ece_fixed,temperature_src,ece_scaled_fixed,degeneracy_share
GigaPath,MHIST,PCam,MHIST->PCam,0.1,42,0.01,184,0.342311940242667,0.3334282633902236,0.298501064892425,0.2197253737344295,2.4121732109652703,0.1860759542370864,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,42,0.1,184,0.3402873004752312,0.3334282633902236,0.3095474321359878,0.2399732254095107,2.1369415517838357,0.2268704975038903,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,42,1.0,184,0.331303597367839,0.3334282633902236,0.3760712666009012,0.3517379446991102,1.5917477979679682,0.3933024761362512,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,42,10.0,184,0.3020624361971742,0.3334282633902236,0.4869769968926312,0.483438841102446,1.8845456737768456,0.4867108631391509,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,42,100.0,184,0.3084004600034004,0.3334282633902236,0.4996450707309298,0.499461029690612,3.384005438564444,0.4937381019686288,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,123,0.01,184,0.3722350233775233,0.3334282633902236,0.2982964754985878,0.2194101574131748,2.41376789689563,0.1856856394801678,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,123,0.1,184,0.3753855727385471,0.3334282633902236,0.307739723023674,0.2375032232221566,2.147067168182605,0.2235731419471739,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,123,1.0,184,0.3919552088000075,0.3334282633902236,0.3658052475079089,0.3331675810466129,1.6299160528829857,0.3787366729326195,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,123,10.0,184,0.4168601014694011,0.3334282633902236,0.4665162024178389,0.4624132632270466,1.7835503745514922,0.4731872241282219,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,123,100.0,184,0.4452896409451679,0.3334282633902236,0.4974251035547478,0.4967127110898453,3.1297152452181813,0.4810492290180722,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,456,0.01,184,0.4340575719953367,0.3334282633902236,0.2982983750585639,0.2195884686154448,2.421804174042751,0.1852843977719469,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,456,0.1,184,0.4380760321979433,0.3334282633902236,0.3081041759104705,0.2396290300476967,2.1876232520437964,0.2220137781879024,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,456,1.0,184,0.4560470929231776,0.3334282633902236,0.3738005418940309,0.3509546232568048,1.5937773893092502,0.3963144861194637,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,456,10.0,184,0.471098836823713,0.3334282633902236,0.4810178230716795,0.479255297040909,1.582049777383071,0.4918419458064145,1.0
GigaPath,MHIST,PCam,MHIST->PCam,0.1,456,100.0,184,0.4907801376589639,0.3334147036087717,0.4986733537841952,0.4984204944084283,2.688673905035289,0.4939097162123619,0.999969482421875
GigaPath,MHIST,PCam,MHIST->PCam,1.0,42,0.01,1849,0.4287810102487709,0.3334282633902236,0.3052503804831377,0.2332152737178567,2.119972011798469,0.2218724041543535,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,42,0.1,1849,0.4486317857465055,0.3334282633902236,0.3585962414811125,0.326257705002994,1.4780085947059567,0.3906792389628901,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,42,1.0,1849,0.4865364389132168,0.3334282633902236,0.4643338069368071,0.462051818870207,1.3553410237482373,0.49021622150179,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,42,10.0,1849,0.5710304937530092,0.3334282633902236,0.4965910266941443,0.4968441269848703,1.729517704798226,0.4984354149525293,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,42,100.0,1849,0.6318606360300302,0.3338216145833333,0.4966811730704683,0.4975848290402568,2.8821321494994696,0.4930796679754668,0.999786376953125
GigaPath,MHIST,PCam,MHIST->PCam,1.0,123,0.01,1849,0.4287810102487709,0.3334282633902236,0.3052503804831377,0.2332152737178567,2.119972011798469,0.2218724041543535,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,123,0.1,1849,0.4486317857465055,0.3334282633902236,0.3585962414811125,0.326257705002994,1.4780085947059567,0.3906792389628901,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,123,1.0,1849,0.4865364389132168,0.3334282633902236,0.4643338069368071,0.462051818870207,1.3553410237482373,0.49021622150179,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,123,10.0,1849,0.5710304937530092,0.3334282633902236,0.4965910266941443,0.4968441269848703,1.729517704798226,0.4984354149525293,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,123,100.0,1849,0.6318606360300302,0.3338216145833333,0.4966811730704683,0.4975848290402568,2.8821321494994696,0.4930796679754668,0.999786376953125
GigaPath,MHIST,PCam,MHIST->PCam,1.0,456,0.01,1849,0.4287810102487709,0.3334282633902236,0.3052503804831377,0.2332152737178567,2.119972011798469,0.2218724041543535,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,456,0.1,1849,0.4486317857465055,0.3334282633902236,0.3585962414811125,0.326257705002994,1.4780085947059567,0.3906792389628901,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,456,1.0,1849,0.4865364389132168,0.3334282633902236,0.4643338069368071,0.462051818870207,1.3553410237482373,0.49021622150179,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,456,10.0,1849,0.5710304937530092,0.3334282633902236,0.4965910266941443,0.4968441269848703,1.729517704798226,0.4984354149525293,1.0
GigaPath,MHIST,PCam,MHIST->PCam,1.0,456,100.0,1849,0.6318606360300302,0.3338216145833333,0.4966811730704683,0.4975848290402568,2.8821321494994696,0.4930796679754668,0.999786376953125
GigaPath,PCam,MHIST,PCam->MHIST,0.01,42,0.01,2620,0.4614532685035116,0.4253353417975755,0.2471978391914751,0.1197338390159023,0.1809608270252816,0.1017239384391719,0.9539406345957012
GigaPath,PCam,MHIST,PCam->MHIST,0.01,42,0.1,2620,0.4538087520259319,0.3930876759488048,0.2370154951028478,0.0716071715302584,0.696883105599713,0.1380564501877358,0.9979529170931424
GigaPath,PCam,MHIST,PCam->MHIST,0.01,42,1.0,2620,0.4650009004141905,0.3900896060152363,0.2517152341237895,0.1264795349841705,1.3679951493583724,0.1931819381662086,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,0.01,42,10.0,2620,0.4897532865117954,0.394846595366891,0.2786865893693619,0.2017622023927138,2.1553086702581896,0.1866308101238451,0.9938587512794268
GigaPath,PCam,MHIST,PCam->MHIST,0.01,42,100.0,2620,0.4840356564019449,0.4086880124951191,0.3108044329699589,0.2605546186529958,3.8179041017705457,0.1621497357077534,0.9651995905834186
GigaPath,PCam,MHIST,PCam->MHIST,0.01,123,0.01,2620,0.4468665586169638,0.3973765009046549,0.2456967652689435,0.1111637815319359,0.176227997642989,0.1311660227997587,0.9918116683725692
GigaPath,PCam,MHIST,PCam->MHIST,0.01,123,0.1,2620,0.4375427696740501,0.3900896060152363,0.2370848003352012,0.0697756486398609,0.7112110242086274,0.1697008158731172,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,0.01,123,1.0,2620,0.4381505492526562,0.3900896060152363,0.2572185579287111,0.1409748463130551,1.47352694012845,0.1919537175932564,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,0.01,123,10.0,2620,0.4483252296056186,0.3952550496995612,0.2987891889608083,0.2402952369048538,2.4344625082982243,0.2024875947448831,0.9948822927328556
GigaPath,PCam,MHIST,PCam->MHIST,0.01,123,100.0,2620,0.4869169818116333,0.394846595366891,0.3429661037899332,0.327866851797789,4.5647736585092415,0.2044919053160023,0.9938587512794268
GigaPath,PCam,MHIST,PCam->MHIST,0.01,456,0.01,2620,0.4542589591211958,0.3994530838950915,0.2459550506050926,0.1126177380762737,0.1914919473996048,0.1148352507128546,0.9887410440122824
GigaPath,PCam,MHIST,PCam->MHIST,0.01,456,0.1,2620,0.4460381775616783,0.3900896060152363,0.2366615693650865,0.0589338656983895,0.7410963169173789,0.1678613034239804,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,0.01,456,1.0,2620,0.4497028633171259,0.3870765370138017,0.2732501825706037,0.1870715592135456,1.4631533949249182,0.2462659626018256,1.0
GigaPath,PCam,MHIST,PCam->MHIST,0.01,456,10.0,2620,0.4777327570682514,0.3870765370138017,0.33970105918164,0.3232103631757858,2.3415988063855746,0.301879865711268,1.0
GigaPath,PCam,MHIST,PCam->MHIST,0.01,456,100.0,2620,0.4880605078336035,0.3870765370138017,0.3652419295123484,0.3629866125378195,4.0062088974953145,0.3164436559181929,1.0
GigaPath,PCam,MHIST,PCam->MHIST,0.1,42,0.01,26214,0.4502070952638213,0.3900896060152363,0.2365564979770522,0.0720302600665672,0.7200573896420238,0.152967790848104,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,0.1,42,0.1,26214,0.4633036196650459,0.3870765370138017,0.2543238470917289,0.1326241831250634,1.4256290047490308,0.1948411936667802,1.0
GigaPath,PCam,MHIST,PCam->MHIST,0.1,42,1.0,26214,0.5310012605798667,0.3960708738721423,0.2735568807786935,0.2009729944166546,2.1741242002946333,0.1840760681608428,0.9969293756397134
GigaPath,PCam,MHIST,PCam->MHIST,0.1,42,10.0,26214,0.6048667386998019,0.4409899346436831,0.2607695145533635,0.1900590297716597,2.856437828573306,0.1225920278481063,0.9600818833162744
GigaPath,PCam,MHIST,PCam->MHIST,0.1,42,100.0,26214,0.6285251215559158,0.4443952988752685,0.2834495146801205,0.2388506624782562,3.289809473638011,0.1618526483401365,0.9488229273285568
GigaPath,PCam,MHIST,PCam->MHIST,0.1,123,0.01,26214,0.4502431118314424,0.3900896060152363,0.236036975667081,0.0576080699342901,0.727664671431031,0.1622688072056828,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,0.1,123,0.1,26214,0.4621465874302179,0.3870765370138017,0.2567626200736288,0.1433200937026476,1.451697681981407,0.2039377753482251,1.0
GigaPath,PCam,MHIST,PCam->MHIST,0.1,123,1.0,26214,0.5301953898793446,0.3870765370138017,0.2842600408963788,0.2278508696916099,2.2021071090967594,0.2084497101446595,1.0
GigaPath,PCam,MHIST,PCam->MHIST,0.1,123,10.0,26214,0.60505132360886,0.4067623278258924,0.3011888729682505,0.2661263878221968,3.015740675463115,0.2031016728266631,0.9825997952917092
GigaPath,PCam,MHIST,PCam->MHIST,0.1,123,100.0,26214,0.5921799027552674,0.4006215786209314,0.3090300912110005,0.2801651439442904,3.397154483617538,0.1955648931405073,0.983623336745138
GigaPath,PCam,MHIST,PCam->MHIST,0.1,456,0.01,26214,0.4481541509094183,0.3900896060152363,0.2363623964715814,0.0678916710618641,0.7240470784920845,0.1631610216195435,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,0.1,456,0.1,26214,0.4583198271204753,0.3870765370138017,0.2585882385130172,0.1501142473355168,1.4389710017006336,0.2102294094484899,1.0
GigaPath,PCam,MHIST,PCam->MHIST,0.1,456,1.0,26214,0.5198721411849451,0.3870765370138017,0.3031351064142619,0.2660448864726653,2.1399008317871,0.2534000137935623,1.0
GigaPath,PCam,MHIST,PCam->MHIST,0.1,456,10.0,26214,0.5727129479560598,0.3870765370138017,0.3495796650678682,0.344767797746298,2.9906716007024388,0.3032450428609444,1.0
GigaPath,PCam,MHIST,PCam->MHIST,0.1,456,100.0,26214,0.5721411849450748,0.3870765370138017,0.3628007065366875,0.3622068658206285,3.737418088855742,0.3255832877515809,1.0
GigaPath,PCam,MHIST,PCam->MHIST,1.0,42,0.01,262144,0.4625922924545291,0.3870765370138017,0.2558901279356497,0.1364445660973424,1.436888985028438,0.2035981870803341,1.0
GigaPath,PCam,MHIST,PCam->MHIST,1.0,42,0.1,262144,0.521204754186926,0.3900896060152363,0.282838670718243,0.2221856765758224,2.1468501600203527,0.2079190664354347,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,1.0,42,1.0,262144,0.5884296776517198,0.3900896060152363,0.310848557666288,0.2882877951084813,2.8023286942116186,0.2321264009519006,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,1.0,42,10.0,262144,0.5316045380875202,0.3990393254544198,0.3141522103906974,0.2866844605131161,3.3239430711788764,0.1960869002107242,0.9959058341862844
GigaPath,PCam,MHIST,PCam->MHIST,1.0,42,100.0,262144,0.5317531064289573,0.3990393254544198,0.3150740977533475,0.2883723943488399,3.361856023040336,0.1961933813605195,0.9959058341862844
GigaPath,PCam,MHIST,PCam->MHIST,1.0,123,0.01,262144,0.4625922924545291,0.3870765370138017,0.2558901279356497,0.1364445660973424,1.436888985028438,0.2035981870803341,1.0
GigaPath,PCam,MHIST,PCam->MHIST,1.0,123,0.1,262144,0.521204754186926,0.3900896060152363,0.282838670718243,0.2221856765758224,2.1468501600203527,0.2079190664354347,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,1.0,123,1.0,262144,0.5884296776517198,0.3900896060152363,0.310848557666288,0.2882877951084813,2.8023286942116186,0.2321264009519006,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,1.0,123,10.0,262144,0.5316045380875202,0.3990393254544198,0.3141522103906974,0.2866844605131161,3.3239430711788764,0.1960869002107242,0.9959058341862844
GigaPath,PCam,MHIST,PCam->MHIST,1.0,123,100.0,262144,0.5317531064289573,0.3990393254544198,0.3150740977533475,0.2883723943488399,3.361856023040336,0.1961933813605195,0.9959058341862844
GigaPath,PCam,MHIST,PCam->MHIST,1.0,456,0.01,262144,0.4625922924545291,0.3870765370138017,0.2558901279356497,0.1364445660973424,1.436888985028438,0.2035981870803341,1.0
GigaPath,PCam,MHIST,PCam->MHIST,1.0,456,0.1,262144,0.521204754186926,0.3900896060152363,0.282838670718243,0.2221856765758224,2.1468501600203527,0.2079190664354347,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,1.0,456,1.0,262144,0.5884296776517198,0.3900896060152363,0.310848557666288,0.2882877951084813,2.8023286942116186,0.2321264009519006,0.9989764585465712
GigaPath,PCam,MHIST,PCam->MHIST,1.0,456,10.0,262144,0.5316045380875202,0.3990393254544198,0.3141522103906974,0.2866844605131161,3.3239430711788764,0.1960869002107242,0.9959058341862844
GigaPath,PCam,MHIST,PCam->MHIST,1.0,456,100.0,262144,0.5317531064289573,0.3990393254544198,0.3150740977533475,0.2883723943488399,3.361856023040336,0.1961933813605195,0.9959058341862844
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,42,0.01,36,0.6347462303793979,0.4618254879448909,0.1699202807093079,0.2195609333135809,1.2992724759966363,0.1521113727079246,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,42,0.1,36,0.6318166113309999,0.4618254879448909,0.1707347927638655,0.2219082593243408,1.2282682474830084,0.1450883700180834,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,42,1.0,36,0.6088445457179307,0.4618254879448909,0.1699524196150951,0.222399918709037,1.0614267055465596,0.1180475125979442,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,42,10.0,36,0.6057481968205162,0.4631631595537702,0.1417030076550456,0.1482013963936368,1.6233109433639157,0.1092350462411663,0.9994
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,42,100.0,36,0.6386033595097128,0.4892827934718992,0.1229973453658545,0.0502470212723699,3.2065030919502937,0.1374276169586024,0.986
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,123,0.01,36,0.6743617098020065,0.4618254879448909,0.1697563338836966,0.2192380880812336,1.2916860320625865,0.15059604806094,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,123,0.1,36,0.6713590757113417,0.4618254879448909,0.1690881519997596,0.2186159163592753,1.1726406263790787,0.1314878883567804,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,123,1.0,36,0.6446283052449333,0.4618254879448909,0.1573548164574759,0.1941585611504047,0.8916116240046581,0.0465016572578786,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,123,10.0,36,0.6281071916311911,0.4618254879448909,0.1206648715651426,0.0466392162757629,1.1259347424035997,0.0685452485433612,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,123,100.0,36,0.6368993709608078,0.4618254879448909,0.1253723779749442,0.0822481210461212,2.218663761661538,0.0667576999163823,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,456,0.01,36,0.5692036570606129,0.4618254879448909,0.1699607160676152,0.2196394376513538,1.2947830758928487,0.1515901787403153,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,456,0.1,36,0.5597894625859241,0.4618254879448909,0.1710966778478299,0.2225659093040055,1.194575011634918,0.1408292244121539,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,456,1.0,36,0.5035062553447012,0.4618254879448909,0.1743545803904997,0.2296312218474621,0.9413826817416138,0.1077789488575202,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,456,10.0,36,0.4679716596494343,0.4762408672229134,0.173828230347462,0.2125093319474951,1.3342306150549124,0.1528228231009084,0.9629333333333332
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,456,100.0,36,0.4713720796903695,0.4847115048576819,0.1857423365968933,0.1983314656804805,2.573795188098877,0.2236995460548697,0.8457333333333333
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,42,0.01,364,0.6830380507670668,0.4618254879448909,0.1736730342742223,0.2286679491913161,1.158628862882813,0.1441726385723315,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,42,0.1,364,0.6437195600288789,0.4618254879448909,0.1819892669503936,0.2486653341423813,0.9242387788146214,0.1359548814566256,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,42,1.0,364,0.5198933863558834,0.488453040163379,0.1882138701045556,0.2543675218849691,1.055503093378706,0.1744408068124973,0.9749333333333332
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,42,10.0,364,0.4789425713327757,0.4605386358516491,0.2075030697324477,0.237705727940944,1.7496167590333591,0.2265145192854178,0.7424666666666667
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,42,100.0,364,0.4852989688523671,0.472147415322697,0.2318998853646854,0.2418289976948927,3.2891497637441924,0.2224193689661455,0.7493333333333333
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,123,0.01,364,0.6554684834950957,0.4618254879448909,0.1727944610409755,0.2266798264851937,1.1425502856508265,0.1385281898245076,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,123,0.1,364,0.6015965980247386,0.4618254879448909,0.1744553974741658,0.2324659361013468,0.8749476076777511,0.0961808526516773,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,123,1.0,364,0.5057070382411903,0.4704651963250285,0.1572556410313819,0.1850933890683994,1.1521224328155786,0.0886026329871354,0.9986666666666668
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,123,10.0,364,0.4538713597620527,0.4735519281585186,0.1646401121712411,0.1473176238871433,2.2422221246221112,0.154098007418665,0.9262666666666668
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,123,100.0,364,0.4113961366864956,0.440399067613866,0.2296976611647737,0.239598515032547,4.201744433090157,0.2164312695826115,0.7949333333333334
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,456,0.01,364,0.5459418677598283,0.4618254879448909,0.1716262088111642,0.2235676658046647,1.171548056287633,0.1386151782981456,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,456,0.1,364,0.5136076308896853,0.4618254879448909,0.1682522172043875,0.2169055701272872,0.8502198557233388,0.0627835507521766,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,456,1.0,364,0.5040535030864919,0.4641912402778181,0.1533587374437837,0.1682162330704083,0.9471354766876028,0.0607399267785882,0.9994666666666666
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,456,10.0,364,0.5327024517282952,0.4841986369792784,0.1714892184293434,0.1630645142164495,2.163798762262584,0.1729261997415951,0.8628666666666667
H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,456,100.0,364,0.5810688569816399,0.503795382777599,0.2168146607011658,0.2091353296737621,4.626167583374093,0.2301380071114717,0.7331333333333333
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,42,0.01,3657,0.5983942677934737,0.4618254879448909,0.1747087914063037,0.235284217514218,0.8688553647484898,0.0939222378551178,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,42,0.1,3657,0.519163235933214,0.4710429083225303,0.1672197366135249,0.2085322469301513,0.986059264754053,0.0900876460372652,0.9974666666666666
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,42,1.0,3657,0.5009205371453805,0.457130931901557,0.1989625632257895,0.2201482805864769,1.654130413870324,0.2004972749866279,0.7708
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,42,10.0,3657,0.5023370289653593,0.4578661434692772,0.2768794281676909,0.2800534257812553,2.421950853708117,0.2695089454792881,0.6523333333333333
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,42,100.0,3657,0.3889483190769029,0.40949797489176,0.3725058254246777,0.3798869952353362,4.259585106236724,0.3368661611131378,0.6536
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,123,0.01,3657,0.5983942677934737,0.4618254879448909,0.1747087914063037,0.235284217514218,0.8688553647484898,0.0939222378551178,1.0
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,123,0.1,3657,0.519163235933214,0.4710429083225303,0.1672197366135249,0.2085322469301513,0.986059264754053,0.0900876460372652,0.9974666666666666
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,123,1.0,3657,0.5009205371453805,0.457130931901557,0.1989625632257895,0.2201482805864769,1.654130413870324,0.2004972749866279,0.7708
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,123,10.0,3657,0.5023370289653593,0.4578661434692772,0.2768794281676909,0.2800534257812553,2.421950853708117,0.2695089454792881,0.6523333333333333
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,123,100.0,3657,0.3889483190769029,0.40949797489176,0.3725058254246777,0.3798869952353362,4.259585106236724,0.3368661611131378,0.6536
H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,456,0.01,3657,0.5983942677934737,0.4618254879448909,0.1747087914063037,0.235284217514218,0.8688553647484898,0.0939222378551178,1.0
