probe,model,pair,fraction,seed,auroc,ece_fixed,ece_scaled_fixed,degeneracy_share
linear,UNI,MHIST->PCam,0.1,456,0.5473064177409354,0.2672650528001346,0.3190458674587645,1.0
linear,UNI,MHIST->PCam,0.25,42,0.5606544184389207,0.3749890923384358,0.4328107226128064,1.0
linear,UNI,MHIST->PCam,0.25,123,0.5421250669811974,0.3603201768257398,0.4225900554208923,1.0
linear,UNI,MHIST->PCam,0.25,456,0.5598970109036324,0.3312684464766267,0.4029018326029518,0.999969482421875
linear,UNI,MHIST->PCam,0.5,42,0.5805831605515438,0.4093503156970905,0.4612625691569485,1.0
linear,UNI,MHIST->PCam,0.5,123,0.5525697882321463,0.3769442095211029,0.4403835731346474,0.999969482421875
linear,UNI,MHIST->PCam,0.5,456,0.5703431999192268,0.4001652246140181,0.4564813223404785,0.999969482421875
linear,UNI,MHIST->PCam,1.0,42,0.5893857809897634,0.4390379408458358,0.4796353757241793,1.0
linear,UNI,MHIST->PCam,1.0,123,0.5893857809897634,0.4390379408458358,0.4796353757241793,1.0
linear,UNI,MHIST->PCam,1.0,456,0.5893857809897634,0.4390379408458358,0.4796353757241793,1.0
linear,UNI,PCam->MHIST,0.01,42,0.4606969205834683,0.1818055732146425,0.2127177725880603,0.5179119754350051
linear,UNI,PCam->MHIST,0.01,123,0.4554520079236449,0.162860873164925,0.1907972674676704,0.6827021494370522
linear,UNI,PCam->MHIST,0.01,456,0.449900954439042,0.1598253554207999,0.1853765972818469,0.7082906857727738
linear,UNI,PCam->MHIST,0.05,42,0.4448766432558977,0.1927266264291042,0.2013854862645382,0.7349027635619243
linear,UNI,PCam->MHIST,0.05,123,0.4475373671889069,0.1872497515006401,0.1961954471330669,0.7850562947799385
linear,UNI,PCam->MHIST,0.05,456,0.4584188726814334,0.1892691594636338,0.1936638993523602,0.7952917093142272
linear,UNI,PCam->MHIST,0.1,42,0.4483657482441923,0.2101867256181243,0.2004435739719234,0.8628454452405322
linear,UNI,PCam->MHIST,0.1,123,0.4549702863317126,0.2029610837929716,0.1987455464156059,0.834186284544524
linear,UNI,PCam->MHIST,0.1,456,0.4554204934269764,0.1992426334104092,0.197561584045202,0.8485158648925282
linear,UNI,PCam->MHIST,0.25,42,0.4387988474698361,0.2473509065564406,0.2300762163508735,0.933469805527124
linear,UNI,PCam->MHIST,0.25,123,0.4451782820097245,0.2369053415206333,0.2236375280421407,0.9232343909928352
linear,UNI,PCam->MHIST,0.25,456,0.4520079236448766,0.2385077579408482,0.2169208257412239,0.8955987717502559
linear,UNI,PCam->MHIST,0.5,42,0.4387673329731676,0.2749373441064685,0.2309437700939345,0.834186284544524
linear,UNI,PCam->MHIST,0.5,123,0.4506032775076535,0.2510308395971983,0.2185751112609416,0.8935516888433982
linear,UNI,PCam->MHIST,0.5,456,0.4390104448046101,0.2500290060710578,0.2302054248284511,0.789150460593654
linear,UNI,PCam->MHIST,1.0,42,0.4419322888528723,0.2845572668611981,0.2485129091804119,0.9396110542476972
linear,UNI,PCam->MHIST,1.0,123,0.4419322888528723,0.2845572668611981,0.2485129091804119,0.9396110542476972
linear,UNI,PCam->MHIST,1.0,456,0.4419322888528723,0.2845572668611981,0.2485129091804119,0.9396110542476972
linear,VIRCHOW2,BRACS->CRC,0.01,42,0.4854937729851353,0.1815824758400086,0.1115331730905292,0.9998666666666668
linear,VIRCHOW2,BRACS->CRC,0.01,123,0.5413832101034126,0.1754567921979453,0.1114453968751834,1.0
linear,VIRCHOW2,BRACS->CRC,0.01,456,0.5090416717290429,0.1974468637937622,0.0707800821614268,1.0
linear,VIRCHOW2,BRACS->CRC,0.05,42,0.8601212137319683,0.1910503746107813,0.1483058770848988,0.9969333333333332
linear,VIRCHOW2,BRACS->CRC,0.05,123,0.8587781020294677,0.1669305294617376,0.0897027117726997,0.9992666666666666
linear,VIRCHOW2,BRACS->CRC,0.05,456,0.3173908395912093,0.1462957432246572,0.1175941126023012,0.9999333333333332
linear,VIRCHOW2,BRACS->CRC,0.1,42,0.848764965163063,0.206788549449699,0.1542668527673036,0.9718
linear,VIRCHOW2,BRACS->CRC,0.1,123,0.7638685866507474,0.1410213100390559,0.0499513081147905,0.9864
linear,VIRCHOW2,BRACS->CRC,0.1,456,0.592074998422875,0.121834987670166,0.0542384696686671,0.9997333333333334
linear,VIRCHOW2,BRACS->CRC,0.25,42,0.8142555371687454,0.1670998163854303,0.1229899312414869,0.9678666666666668
linear,VIRCHOW2,BRACS->CRC,0.25,123,0.7990827558330257,0.1169007261698363,0.0646843322661314,0.9815333333333334
linear,VIRCHOW2,BRACS->CRC,0.25,456,0.6332116732360734,0.1389577749263619,0.0940016319985229,0.9930666666666668
linear,VIRCHOW2,BRACS->CRC,0.5,42,0.7494319064636421,0.1285959187707566,0.085207604418478,0.9674
linear,VIRCHOW2,BRACS->CRC,0.5,123,0.7541023866572896,0.1234440642959189,0.0736767378643225,0.9667333333333332
linear,VIRCHOW2,BRACS->CRC,0.5,456,0.6379711952737654,0.1337514543950188,0.1003760923314882,0.9656
linear,VIRCHOW2,BRACS->CRC,1.0,42,0.7456394321532545,0.1377773467802993,0.1018906252985075,0.9218666666666666
linear,VIRCHOW2,BRACS->CRC,1.0,123,0.7456394321532545,0.1377773467802993,0.1018906252985075,0.9218666666666666
linear,VIRCHOW2,BRACS->CRC,1.0,456,0.7456394321532545,0.1377773467802993,0.1018906252985075,0.9218666666666666
linear,VIRCHOW2,CRC->BRACS,0.01,42,0.6460451464536432,0.2053047860605841,0.2797371096210962,1.0
linear,VIRCHOW2,CRC->BRACS,0.01,123,0.6281620672960542,0.2213746753569334,0.2818511887047146,1.0
linear,VIRCHOW2,CRC->BRACS,0.01,456,0.6315662067296054,0.2059578900833847,0.2793032577155175,1.0
linear,VIRCHOW2,CRC->BRACS,0.05,42,0.6278746066327766,0.2319427694517416,0.2792523386080457,1.0
linear,VIRCHOW2,CRC->BRACS,0.05,123,0.6402808036794965,0.2412459458919362,0.2811795731860994,1.0
linear,VIRCHOW2,CRC->BRACS,0.05,456,0.6605997337206487,0.2398354833478816,0.2801581590751856,1.0
linear,VIRCHOW2,CRC->BRACS,0.1,42,0.6540940450254176,0.2431854376032211,0.2789047780151097,1.0
linear,VIRCHOW2,CRC->BRACS,0.1,123,0.6417029774872911,0.2494545884184589,0.2802116658972707,1.0
linear,VIRCHOW2,CRC->BRACS,0.1,456,0.6626119583635923,0.247948162722105,0.2801019816427431,1.0
linear,VIRCHOW2,CRC->BRACS,0.25,42,0.6558036794964899,0.2558526240148999,0.2791342953207882,1.0
linear,VIRCHOW2,CRC->BRACS,0.25,123,0.6541545630597919,0.2569585030304892,0.2788876381070441,1.0
linear,VIRCHOW2,CRC->BRACS,0.25,456,0.6457122972645848,0.2566240466426804,0.2804763217433811,1.0
linear,VIRCHOW2,CRC->BRACS,0.5,42,0.6429435971919633,0.263532430859429,0.2797263988667233,1.0
linear,VIRCHOW2,CRC->BRACS,0.5,123,0.6486928104575163,0.2621803494994814,0.2784781989077219,1.0
linear,VIRCHOW2,CRC->BRACS,0.5,456,0.6497821350762527,0.2615044793508963,0.2783760870807225,1.0
linear,VIRCHOW2,CRC->BRACS,1.0,42,0.6347282740256596,0.2676149925919617,0.2793944200000086,1.0
linear,VIRCHOW2,CRC->BRACS,1.0,123,0.6347282740256596,0.2676149925919617,0.2793944200000086,1.0
linear,VIRCHOW2,CRC->BRACS,1.0,456,0.6347282740256596,0.2676149925919617,0.2793944200000086,1.0
linear,VIRCHOW2,MHIST->PCam,0.01,42,0.3713490672264408,0.2252815925037982,0.198575789675257,1.0
linear,VIRCHOW2,MHIST->PCam,0.01,123,0.7376433318276825,0.2380168089974577,0.2195067666511233,1.0
linear,VIRCHOW2,MHIST->PCam,0.01,456,0.3838131755845457,0.228670247093802,0.197861617484694,1.0
linear,VIRCHOW2,MHIST->PCam,0.05,42,0.5732569139062941,0.2922318767678237,0.344681462235939,1.0
linear,VIRCHOW2,MHIST->PCam,0.05,123,0.6731548904798539,0.2890371697705305,0.3251039038494558,1.0
linear,VIRCHOW2,MHIST->PCam,0.05,456,0.5153038362036942,0.3378425600030105,0.3709154290618991,1.0
linear,VIRCHOW2,MHIST->PCam,0.1,42,0.6176742660479211,0.3520015480394514,0.4219036909860469,1.0
linear,VIRCHOW2,MHIST->PCam,0.1,123,0.6216094808983228,0.3807008930394177,0.4432650640296142,1.0
linear,VIRCHOW2,MHIST->PCam,0.1,456,0.4597347323857318,0.3784848634002987,0.4336741892414498,1.0
linear,VIRCHOW2,MHIST->PCam,0.25,42,0.5787626890814743,0.4194593786957737,0.48178618418919,1.0
linear,VIRCHOW2,MHIST->PCam,0.25,123,0.6600341399821372,0.4070807177975761,0.4760345156661811,1.0
linear,VIRCHOW2,MHIST->PCam,0.25,456,0.616372198619834,0.3993086642531233,0.4723518272675322,1.0
linear,VIRCHOW2,MHIST->PCam,0.5,42,0.655839968979949,0.4466816102186644,0.4900854746641056,1.0
linear,VIRCHOW2,MHIST->PCam,0.5,123,0.6676400442211411,0.4255404175178346,0.4863462884684996,1.0
linear,VIRCHOW2,MHIST->PCam,0.5,456,0.6465403798240371,0.4331720972449316,0.4830963878188983,1.0
linear,VIRCHOW2,MHIST->PCam,1.0,42,0.6847770905274055,0.4527512617160663,0.4902114726581751,1.0
linear,VIRCHOW2,MHIST->PCam,1.0,123,0.6847770905274055,0.4527512617160663,0.4902114726581751,1.0
linear,VIRCHOW2,MHIST->PCam,1.0,456,0.6847770905274055,0.4527512617160663,0.4902114726581751,1.0
linear,VIRCHOW2,PCam->MHIST,0.01,42,0.5548262200612282,0.0999467448662048,0.1679564317616217,0.9662231320368476
linear,VIRCHOW2,PCam->MHIST,0.01,123,0.5653250495227805,0.1435518319950425,0.2191682195514454,0.9948822927328556
linear,VIRCHOW2,PCam->MHIST,0.01,456,0.5754727174500269,0.0767790413136151,0.1489573820430049,0.985670419651996
linear,VIRCHOW2,PCam->MHIST,0.05,42,0.5577480641094903,0.175026484046943,0.1967212780490474,0.992835209825998
linear,VIRCHOW2,PCam->MHIST,0.05,123,0.5964973887988474,0.1440351561713666,0.1684802327567586,0.978505629477994
linear,VIRCHOW2,PCam->MHIST,0.05,456,0.5621916081397442,0.1518312514468371,0.1759688000991569,0.984646878198567
linear,VIRCHOW2,PCam->MHIST,0.1,42,0.5746578426075996,0.2027289305073367,0.2064744315360377,0.9918116683725692
linear,VIRCHOW2,PCam->MHIST,0.1,123,0.6167522060147668,0.1485615849316641,0.1509590623256338,0.969293756397134
linear,VIRCHOW2,PCam->MHIST,0.1,456,0.5740275526742301,0.1554088748880461,0.1599015893985763,0.9713408393039918
linear,VIRCHOW2,PCam->MHIST,0.25,42,0.5979200432198811,0.1554477744823864,0.1412266045465366,0.9590583418628454
linear,VIRCHOW2,PCam->MHIST,0.25,123,0.6157257338375652,0.1214404426888775,0.1057453762440152,0.9303991811668372
linear,VIRCHOW2,PCam->MHIST,0.25,456,0.5787097064649739,0.1150869576622212,0.1002678323758322,0.932446264073695
linear,VIRCHOW2,PCam->MHIST,0.5,42,0.6017468035296236,0.1171162921726914,0.0929430754680079,0.8976458546571137
linear,VIRCHOW2,PCam->MHIST,0.5,123,0.596663965424095,0.1541111425320079,0.1276021827709872,0.947799385875128
linear,VIRCHOW2,PCam->MHIST,0.5,456,0.5771339816315505,0.1198055589333242,0.0918662158437256,0.9007164790174002
linear,VIRCHOW2,PCam->MHIST,1.0,42,0.584508373851972,0.1225926215762487,0.0941318457506083,0.7952917093142272
linear,VIRCHOW2,PCam->MHIST,1.0,123,0.584508373851972,0.1225926215762487,0.0941318457506083,0.7952917093142272
linear,VIRCHOW2,PCam->MHIST,1.0,456,0.584508373851972,0.1225926215762487,0.0941318457506083,0.7952917093142272
mlp,CLIP,BRACS->CRC,0.01,42,0.7004807602443024,0.1219143239912887,0.087685317269961,0.8702666666666666
mlp,CLIP,BRACS->CRC,0.01,123,0.7534957959398964,0.2071514354596535,0.1680534746331473,0.7724666666666666
mlp,CLIP,BRACS->CRC,0.01,456,0.5742562614779646,0.1297586820671955,0.1297141571365296,0.89
mlp,CLIP,BRACS->CRC,0.05,42,0.6579920841472077,0.3485181529688338,0.3485844453240434,0.528
mlp,CLIP,BRACS->CRC,0.05,123,0.7900722615270308,0.1666658477738499,0.1621482467030485,0.7864
mlp,CLIP,BRACS->CRC,0.05,456,0.4510698456053121,0.3518737981796264,0.3551011376480261,0.5072
mlp,CLIP,BRACS->CRC,0.1,42,0.5836586457695668,0.3625883161832889,0.3654794404571255,0.5694666666666667
mlp,CLIP,BRACS->CRC,0.1,123,0.573616029079847,0.2783160378739238,0.2775210098316272,0.5919333333333333
mlp,CLIP,BRACS->CRC,0.1,456,0.5065402859035407,0.3156707349850485,0.3183918829383949,0.5074666666666666
mlp,CLIP,BRACS->CRC,0.25,42,0.5179992483831548,0.3143610756039619,0.3142403228044509,0.5234
mlp,CLIP,BRACS->CRC,0.25,123,0.5712097453468974,0.2514355091499785,0.2513017685794582,0.6344666666666666
mlp,CLIP,BRACS->CRC,0.25,456,0.4929593237580434,0.2875480311125516,0.2965456767626107,0.5972666666666666
mlp,CLIP,BRACS->CRC,0.5,42,0.5389785327013931,0.281559308151404,0.281314211435616,0.5777333333333333
mlp,CLIP,BRACS->CRC,0.5,123,0.5485506952200265,0.268807466694961,0.2683084577297171,0.5991333333333333
mlp,CLIP,BRACS->CRC,0.5,456,0.5406203306880472,0.2437411805619796,0.2418010227620601,0.645
mlp,CLIP,BRACS->CRC,1.0,42,0.5607324701105624,0.2293621780325969,0.2299888337023556,0.6620666666666667
mlp,CLIP,BRACS->CRC,1.0,123,0.5531864750148368,0.2515083516915639,0.252282408532997,0.6238666666666667
mlp,CLIP,BRACS->CRC,1.0,456,0.5784583684292304,0.2395297504577785,0.241302069153885,0.6289333333333333
mlp,CLIP,CRC->BRACS,0.01,42,0.6641551682401355,0.2515176741177575,0.2772030996910313,0.5350877192982456
mlp,CLIP,CRC->BRACS,0.01,123,0.6287218591140159,0.2409635288673534,0.2476201264743219,0.5350877192982456
mlp,CLIP,CRC->BRACS,0.01,456,0.6023133018639555,0.3893908548250533,0.4109906475500841,0.6947368421052632
mlp,CLIP,CRC->BRACS,0.05,42,0.6393579036552892,0.2304894101528222,0.2494507799055754,0.5947368421052631
mlp,CLIP,CRC->BRACS,0.05,123,0.6287521181312031,0.201615224295018,0.214837466837152,0.6543859649122807
mlp,CLIP,CRC->BRACS,0.05,456,0.6275114984265311,0.3006373020640591,0.3110785933048056,0.5105263157894737
mlp,CLIP,CRC->BRACS,0.1,42,0.6405077463083999,0.2033797391412551,0.2117416797826687,0.6666666666666666
mlp,CLIP,CRC->BRACS,0.1,123,0.6433067053982087,0.1785494173272398,0.1936496397513046,0.6929824561403509
mlp,CLIP,CRC->BRACS,0.1,456,0.6179193899782136,0.2672260329388735,0.2801341794431209,0.5596491228070175
mlp,CLIP,CRC->BRACS,0.25,42,0.6237139917695473,0.2195139564410375,0.2424663013794966,0.6491228070175439
mlp,CLIP,CRC->BRACS,0.25,123,0.629342168966352,0.2029148257615273,0.2206244192167855,0.6824561403508772
mlp,CLIP,CRC->BRACS,0.25,456,0.6141218833212297,0.2440074751316978,0.2622260331127204,0.5929824561403508
mlp,CLIP,CRC->BRACS,0.5,42,0.6247276688453158,0.2358541487176951,0.2561701526898041,0.5947368421052631
mlp,CLIP,CRC->BRACS,0.5,123,0.6296447591382233,0.2478723371434107,0.2726425219327211,0.5649122807017544
mlp,CLIP,CRC->BRACS,0.5,456,0.6198710965867829,0.2459919498775873,0.2791119057750493,0.5614035087719298
mlp,CLIP,CRC->BRACS,1.0,42,0.6207032195594288,0.2569446446864228,0.2830185353037035,0.5701754385964912
mlp,CLIP,CRC->BRACS,1.0,123,0.6210965867828613,0.2576791254182656,0.2879131547910602,0.5456140350877193
mlp,CLIP,CRC->BRACS,1.0,456,0.6261347131445171,0.2444669663644673,0.2655677323278628,0.5877192982456141
mlp,CLIP,MHIST->PCam,0.01,42,0.6295351026476176,0.118848165483314,0.1003943768487261,0.865753173828125
mlp,CLIP,MHIST->PCam,0.01,123,0.6426728907636242,0.1834754867909396,0.1597299525510606,1.0
mlp,CLIP,MHIST->PCam,0.01,456,0.3823533420835203,0.4278978709446619,0.3678848712384024,0.95623779296875
mlp,CLIP,MHIST->PCam,0.05,42,0.5622048454286062,0.4111732505302825,0.3999015783858795,0.989990234375
mlp,CLIP,MHIST->PCam,0.05,123,0.6213777603488797,0.3472238682400075,0.3133770383172987,0.997802734375
mlp,CLIP,MHIST->PCam,0.05,456,0.6082458488793917,0.3906710254238987,0.3584898549887612,0.99993896484375
mlp,CLIP,MHIST->PCam,0.1,42,0.5814331248038378,0.4294407180400412,0.3895370381470684,0.99468994140625
mlp,CLIP,MHIST->PCam,0.1,123,0.6526373400510463,0.4347160412334006,0.4058506270396265,0.99932861328125
mlp,CLIP,MHIST->PCam,0.1,456,0.5812376215332875,0.3783836877737485,0.3636373863532753,0.999664306640625
mlp,CLIP,MHIST->PCam,0.25,42,0.5468007504688083,0.4185989896054707,0.3877828086888257,0.984588623046875
mlp,CLIP,MHIST->PCam,0.25,123,0.6498074227592487,0.4689156261420066,0.455778552263439,0.99810791015625
mlp,CLIP,MHIST->PCam,0.25,456,0.6232577954964041,0.3939818339883914,0.3644618146007587,0.9857177734375
mlp,CLIP,MHIST->PCam,0.5,42,0.6262684043018214,0.4516933527278297,0.440272149353234,0.988067626953125
mlp,CLIP,MHIST->PCam,0.5,123,0.5664977738946337,0.4632135384160847,0.4563063480972573,0.9864501953125
mlp,CLIP,MHIST->PCam,0.5,456,0.6387273810716037,0.4298846775316178,0.4150397955164635,0.9921875
mlp,CLIP,MHIST->PCam,1.0,42,0.5750579877862387,0.3891513580500714,0.387069091055082,0.939178466796875
mlp,CLIP,MHIST->PCam,1.0,123,0.5787369640846225,0.3940645797065372,0.3854263050286022,0.93927001953125
mlp,CLIP,MHIST->PCam,1.0,456,0.5738694262489746,0.3978658300993629,0.3927012148458288,0.942230224609375
mlp,CLIP,PCam->MHIST,0.01,42,0.5006392940752746,0.3066801012568976,0.3025804127098472,0.6448311156601843
mlp,CLIP,PCam->MHIST,0.01,123,0.4812128579146407,0.3570385438827617,0.3393464333920176,0.7574206755373593
mlp,CLIP,PCam->MHIST,0.01,456,0.4361516297496848,0.3313655947757353,0.3112761459504936,0.6161719549641761
mlp,CLIP,PCam->MHIST,0.05,42,0.4850396182243832,0.2871151757097689,0.2757346191983994,0.5056294779938587
mlp,CLIP,PCam->MHIST,0.05,123,0.5511975508734017,0.3066084849835967,0.2889922244041517,0.6479017400204709
mlp,CLIP,PCam->MHIST,0.05,456,0.5034170718530524,0.2677907752694834,0.2564969309353047,0.7768679631525077
mlp,CLIP,PCam->MHIST,0.1,42,0.5370160273725914,0.2301324562244918,0.2184445747348767,0.6693961105424769
mlp,CLIP,PCam->MHIST,0.1,123,0.5076130019809111,0.2765596095651785,0.2667649840724443,0.503582395087001
mlp,CLIP,PCam->MHIST,0.1,456,0.5359805510534846,0.2404614587523188,0.2257318243826668,0.6734902763561924
mlp,CLIP,PCam->MHIST,0.25,42,0.5704619124797407,0.2374200477753837,0.2262635597942002,0.6049129989764586
mlp,CLIP,PCam->MHIST,0.25,123,0.5715424095083739,0.2325842974244206,0.2169442488416312,0.6284544524053224
mlp,CLIP,PCam->MHIST,0.25,456,0.5842292454529083,0.2299708820147365,0.2136652741272349,0.5537359263050153
mlp,CLIP,PCam->MHIST,0.5,42,0.5675940932829101,0.250294365644638,0.2390633408083154,0.5301944728761515
mlp,CLIP,PCam->MHIST,0.5,123,0.5855618584548893,0.247971668012036,0.2304120735668538,0.5127942681678608
mlp,CLIP,PCam->MHIST,0.5,456,0.5717990275526742,0.2210864275998932,0.2126639701403151,0.5680655066530195
mlp,CLIP,PCam->MHIST,1.0,42,0.5759139204033856,0.2890424281358719,0.2766326547027427,0.601842374616172
mlp,CLIP,PCam->MHIST,1.0,123,0.5651584728975328,0.27101270892603,0.2592775733491354,0.5435005117707267
mlp,CLIP,PCam->MHIST,1.0,456,0.5926481181343418,0.2891291093801891,0.2748377238883577,0.5885363357215967
mlp,CONCH,BRACS->CRC,0.01,42,0.541616602686019,0.4125278919547796,0.424353028378884,0.7382666666666666
mlp,CONCH,BRACS->CRC,0.01,123,0.1377016419914765,0.4235904381083945,0.4148472558796405,0.5842
mlp,CONCH,BRACS->CRC,0.01,456,0.5245341676810888,0.3060491149127483,0.3069330108727018,0.5584
mlp,CONCH,BRACS->CRC,0.05,42,0.3993946541890774,0.4122152184968193,0.3868956773693363,0.5926
mlp,CONCH,BRACS->CRC,0.05,123,0.2655414890454072,0.4076592285941045,0.3834853921453158,0.5708
mlp,CONCH,BRACS->CRC,0.05,456,0.2345790587893755,0.4135420602664351,0.3824691520723204,0.5802666666666667
mlp,CONCH,BRACS->CRC,0.1,42,0.3324648498285023,0.3097252338116367,0.3095598554986218,0.6935333333333333
mlp,CONCH,BRACS->CRC,0.1,123,0.2037410826728879,0.4570499778966109,0.425228756836305,0.5302
mlp,CONCH,BRACS->CRC,0.1,456,0.2042021909185642,0.4594033275534709,0.4387090528512994,0.5059333333333333
mlp,CONCH,BRACS->CRC,0.25,42,0.2503845154663383,0.3212676378669838,0.3181425275544325,0.7375333333333334
mlp,CONCH,BRACS->CRC,0.25,123,0.1779762099468684,0.3716761946494381,0.3644921586374441,0.7048666666666666
mlp,CONCH,BRACS->CRC,0.25,456,0.1454804455494703,0.4419515972723563,0.4344887444560726,0.5979333333333333
mlp,CONCH,BRACS->CRC,0.5,42,0.2272182115870783,0.2995760301038623,0.2979434031141301,0.8056666666666666
mlp,CONCH,BRACS->CRC,0.5,123,0.1627401975845455,0.3667853124263386,0.3599361649900675,0.7276666666666667
mlp,CONCH,BRACS->CRC,0.5,456,0.1596576120225984,0.3979308604727188,0.3883147192160288,0.6756666666666666
mlp,CONCH,BRACS->CRC,1.0,42,0.2235986916580606,0.3171371021265785,0.318429756809771,0.7543333333333333
mlp,CONCH,BRACS->CRC,1.0,123,0.1684247654464782,0.3565071219397088,0.3528662031178673,0.7401333333333333
mlp,CONCH,BRACS->CRC,1.0,456,0.2127919542972565,0.3158260141486922,0.3173006724397341,0.7744666666666666
mlp,CONCH,CRC->BRACS,0.01,42,0.3940329218106995,0.4596756947766009,0.4608421442164271,0.5596491228070175
mlp,CONCH,CRC->BRACS,0.01,123,0.3670116194625998,0.4561130760662388,0.4640060527805696,0.656140350877193
mlp,CONCH,CRC->BRACS,0.01,456,0.4843409586056645,0.3789955633120578,0.3791052236270747,0.5912280701754385
mlp,CONCH,CRC->BRACS,0.05,42,0.3976942628903414,0.3736661848138299,0.3753223063947077,0.8280701754385965
mlp,CONCH,CRC->BRACS,0.05,123,0.4077705156136528,0.3853179387258071,0.3903551034237209,0.724561403508772
mlp,CONCH,CRC->BRACS,0.05,456,0.4406923263132413,0.3475826742225572,0.3464802343373824,0.8245614035087719
mlp,CONCH,CRC->BRACS,0.1,42,0.4293603243766642,0.3482586562502802,0.3531066987475609,0.8456140350877193
mlp,CONCH,CRC->BRACS,0.1,123,0.4081941418542725,0.3520563172781023,0.3522430304895367,0.8385964912280702
mlp,CONCH,CRC->BRACS,0.1,456,0.423202614379085,0.3506875755118304,0.3596867345967902,0.8298245614035088
mlp,CONCH,CRC->BRACS,0.25,42,0.444459573953038,0.3257147077242271,0.3350981922705837,0.8649122807017544
mlp,CONCH,CRC->BRACS,0.25,123,0.4328249818445897,0.3212496133031029,0.3240891924944886,0.8263157894736842
mlp,CONCH,CRC->BRACS,0.25,456,0.414382110869039,0.3378379011338805,0.3392673713628921,0.9017543859649124
mlp,CONCH,CRC->BRACS,0.5,42,0.4289820866618252,0.3345630355898225,0.3364846138675746,0.843859649122807
mlp,CONCH,CRC->BRACS,0.5,123,0.4120370370370371,0.375940323987028,0.3902881657475965,0.7807017543859649
mlp,CONCH,CRC->BRACS,0.5,456,0.4074376664245945,0.3610596343874931,0.3721321905391258,0.8473684210526315
mlp,CONCH,CRC->BRACS,1.0,42,0.4298444686516581,0.3509316465670341,0.3632010264354839,0.8105263157894737
mlp,CONCH,CRC->BRACS,1.0,123,0.4160463568143306,0.3735213459158937,0.3836009802982995,0.7859649122807018
mlp,CONCH,CRC->BRACS,1.0,456,0.430918663761801,0.3587426127245028,0.3676950091545127,0.8245614035087719
mlp,CONCH,MHIST->PCam,0.01,42,0.7038174718136196,0.0975021176236623,0.100816884314554,0.588836669921875
mlp,CONCH,MHIST->PCam,0.01,123,0.646658102744248,0.1031603819446899,0.1057605508531196,0.984100341796875
mlp,CONCH,MHIST->PCam,0.01,456,0.5428825024561681,0.229682793910797,0.2225065972961601,0.962860107421875
mlp,CONCH,MHIST->PCam,0.05,42,0.7460242269753931,0.2255284451791794,0.1995918632153461,0.748992919921875
mlp,CONCH,MHIST->PCam,0.05,123,0.8364615886904962,0.1316781255765136,0.1165422852948268,0.617095947265625
mlp,CONCH,MHIST->PCam,0.05,456,0.6391682636709693,0.1751252374608611,0.1417097770024611,0.63092041015625
mlp,CONCH,MHIST->PCam,0.1,42,0.7939564749742569,0.3304142741332043,0.3066029199314926,0.877593994140625
mlp,CONCH,MHIST->PCam,0.1,123,0.7895480513120239,0.3311332863441407,0.3017441347806766,0.874542236328125
mlp,CONCH,MHIST->PCam,0.1,456,0.7131450025145156,0.1749437713949646,0.1402012770872716,0.6976318359375
mlp,CONCH,MHIST->PCam,0.25,42,0.8096120531521387,0.375452421092632,0.3391463160254488,0.900421142578125
mlp,CONCH,MHIST->PCam,0.25,123,0.7384292266630832,0.3888237777364907,0.3619973307580721,0.926605224609375
mlp,CONCH,MHIST->PCam,0.25,456,0.6415228431471411,0.4285701962177484,0.3905979649708797,0.968719482421875
mlp,CONCH,MHIST->PCam,0.5,42,0.7971068566971867,0.3992259509038263,0.3797611214372409,0.940643310546875
mlp,CONCH,MHIST->PCam,0.5,123,0.6689363728384758,0.4071453640962659,0.3836608682349833,0.9521484375
mlp,CONCH,MHIST->PCam,0.5,456,0.7092233030197839,0.4376303454079391,0.4054696153295367,0.979339599609375
mlp,CONCH,MHIST->PCam,1.0,42,0.7052695138685636,0.3912892094515143,0.3847529406095873,0.9378662109375
mlp,CONCH,MHIST->PCam,1.0,123,0.6906899915777505,0.4189869406670823,0.4096816375191849,0.964874267578125
mlp,CONCH,MHIST->PCam,1.0,456,0.709933598662713,0.3673178428621213,0.360732541476068,0.9112548828125
mlp,CONCH,PCam->MHIST,0.01,42,0.6136862956960202,0.1978259754492048,0.2016127870523942,0.5353121801432958
mlp,CONCH,PCam->MHIST,0.01,123,0.6600036016567621,0.1396555669735373,0.1390288149215426,0.7686796315250768
mlp,CONCH,PCam->MHIST,0.01,456,0.5983702503151449,0.2816993038312073,0.2733180697343885,0.9611054247697032
mlp,CONCH,PCam->MHIST,0.05,42,0.572748964523681,0.1685057438475326,0.1674289780772818,0.654042988741044
mlp,CONCH,PCam->MHIST,0.05,123,0.5461147127678733,0.1852956511072639,0.1826110921777258,0.7983623336745138
mlp,CONCH,PCam->MHIST,0.05,456,0.5908472897532865,0.1944559462513382,0.1872708709451046,0.90992835209826
mlp,CONCH,PCam->MHIST,0.1,42,0.5093913200072033,0.1994138821585822,0.1857808335791956,0.7871033776867963
mlp,CONCH,PCam->MHIST,0.1,123,0.5109085179182424,0.2165880285798283,0.2018616135130153,0.6642784032753326
mlp,CONCH,PCam->MHIST,0.1,456,0.4926436160633891,0.2509582135692895,0.2473620073898421,0.8188331627430911
mlp,CONCH,PCam->MHIST,0.25,42,0.4832973167657123,0.2278585793524828,0.2205188697930368,0.6499488229273286
