probe,model,dataset,fraction,seed,n_train,n_classes,hidden,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,forced_classes,degenerate
mlp,CLIP,CRC,0.05,42,3495,9,256,0.9976668724262072,0.9485583784720526,,0.0292028323888778,0.0289710773150126,0.7337020996675526,0.0033724400311708,0.0016740774154663,0.1478666666666666,0,False
mlp,CLIP,CRC,0.05,123,3495,9,256,0.9976813309832162,0.948620609212961,,0.0316468861599763,0.031600363600254,0.7247739718796464,0.0038873770753542,0.001620950225989,0.1436666666666666,0,False
mlp,CLIP,CRC,0.05,456,3495,9,256,0.9974076361040608,0.9440115881241746,,0.0290593592385451,0.0289905666987101,0.724171946283762,0.0051431951105594,0.0036925566951433,0.1419333333333333,0,False
mlp,CLIP,CRC,0.1,42,6996,9,256,0.9984033696312808,0.9588498197037778,,0.0227744685610135,0.0227524002393086,0.7421509793519678,0.0038712482313314,0.001806084938844,0.1472666666666666,0,False
mlp,CLIP,CRC,0.1,123,6996,9,256,0.9985024210021956,0.9604428099047272,,0.0260590875883897,0.0260591059446334,0.716685813539508,0.0023993007322152,0.002568314619859,0.1422666666666666,0,False
mlp,CLIP,CRC,0.1,456,6996,9,256,0.9983305150906128,0.9589115243761116,,0.0275897878597179,0.0270866003036499,0.717443838826113,0.0025635604898134,0.0024450642824173,0.1448666666666666,0,False
mlp,CLIP,CRC,0.25,42,17496,9,256,0.9988939299109372,0.9680111821889884,,0.0222597464889288,0.0222085792541503,0.7250618992834459,0.0023252624531586,0.001751981985569,0.1428666666666666,0,False
mlp,CLIP,CRC,0.25,123,17496,9,256,0.9989256141433562,0.9674700714835258,,0.0210619166592757,0.0210574265082677,0.7292705809265598,0.0023710243145624,0.0013571966091791,0.1424,0,False
mlp,CLIP,CRC,0.25,456,17496,9,256,0.998913569760586,0.9666655678788184,,0.0224254452168941,0.0217239388465881,0.7099966673720212,0.0022649901290734,0.0020618424177169,0.1433333333333333,0,False
mlp,CLIP,CRC,0.5,42,34998,9,256,0.9991651877947292,0.9715746213556824,,0.022290486695369,0.0221079865455627,0.6972660587171108,0.003197016998132,0.0020100908080736,0.1400666666666666,0,False
mlp,CLIP,CRC,0.5,123,34998,9,256,0.9990525459381476,0.9695290522769252,,0.0242536529034376,0.0242216669400533,0.6904811862076792,0.0022376259545485,0.0016029542803764,0.1424,0,False
mlp,CLIP,CRC,0.5,456,34998,9,256,0.9991674782143852,0.9715197487744154,,0.0208834989746411,0.0209815183639526,0.6990311545800654,0.0030183123797177,0.0016390868385632,0.1414666666666666,0,False
mlp,CLIP,CRC,1.0,42,70000,9,256,0.9992327782732764,0.9728874794178588,,0.0224407837410768,0.0220514746665954,0.6892554421312054,0.0027048213581243,0.0009541923761367,0.1455333333333333,0,False
mlp,CLIP,CRC,1.0,123,70000,9,256,0.999257358027036,0.9729616523137246,,0.0223817496279875,0.0223253693898518,0.6801319887638549,0.0024734042545159,0.0011726009170214,0.1447333333333333,0,False
mlp,CLIP,CRC,1.0,456,70000,9,256,0.9992231439136324,0.972756878552484,,0.023026772793134,0.0228223116596539,0.6872649569809369,0.0023975157399972,0.0018387755552927,0.1426666666666666,0,False
mlp,CLIP,LungHist700,0.01,42,7,7,256,0.5946391083223068,0.211705407078569,,0.0635028094053268,0.1301209891126269,0.99516314144276,0.0634862881331216,0.1302590682393028,0.3142857142857143,6,False
mlp,CLIP,LungHist700,0.01,123,7,7,256,0.637370855108627,0.2431746031746031,,0.106919336886633,0.176195590978577,1.0150505074644107,0.1202604424385797,0.1755171570039931,0.238095238095238,6,False
mlp,CLIP,LungHist700,0.01,456,7,7,256,0.5625666961770409,0.1873710580607132,,0.0266179367190315,0.1015271578516279,0.821346598423684,0.0488064264967328,0.1057315333968117,0.2666666666666666,6,False
mlp,CLIP,LungHist700,0.05,42,22,7,256,0.6985627718529581,0.2776942355889724,,0.0903794876166752,0.0995856116215388,1.090813125165581,0.0985921011084602,0.0955474058787027,0.4761904761904761,0,False
mlp,CLIP,LungHist700,0.05,123,22,7,256,0.7195256496570412,0.235581188997338,,0.0853824872346151,0.0926613687049774,1.1984662681800609,0.079090060648464,0.1141285168273108,0.4666666666666667,0,False
mlp,CLIP,LungHist700,0.05,456,22,7,256,0.8091104417750629,0.3335246937593723,,0.1104084585394178,0.1946968468881788,1.0322665138561098,0.123891385822069,0.1958760929959161,0.2761904761904762,0,False
mlp,CLIP,LungHist700,0.1,42,45,7,256,0.7938963439624016,0.322938659780765,,0.0984996963114965,0.1445629688955488,1.0217366669812944,0.1245725241445359,0.1430085383710407,0.3333333333333333,0,False
mlp,CLIP,LungHist700,0.1,123,45,7,256,0.7963915378413636,0.446019818690626,,0.1213902623880477,0.1865871103036971,1.1422571541939712,0.1273102561632792,0.1380149062190737,0.3428571428571428,0,False
mlp,CLIP,LungHist700,0.1,456,45,7,256,0.8189625957931355,0.416960336960337,,0.0813051181180136,0.0696763292664573,1.2416279749549086,0.1070977809883299,0.1469363477968034,0.2,0,False
mlp,CLIP,LungHist700,0.25,42,118,7,256,0.8301764156535683,0.3883794366552987,,0.1626678801718212,0.1730842942283267,1.315208136744769,0.1149180971440814,0.1589430357728685,0.3047619047619048,0,False
mlp,CLIP,LungHist700,0.25,123,118,7,256,0.8439594812122945,0.4716115542387513,,0.1053558108352479,0.1224734550430661,1.1416810529014787,0.1449114881810687,0.1164962317262377,0.2571428571428571,0,False
mlp,CLIP,LungHist700,0.25,456,118,7,256,0.8825345478695551,0.4675623993848066,,0.1243530758789607,0.1320631810597011,1.0475053397496064,0.1179932784466516,0.1325593691496622,0.219047619047619,0,False
mlp,CLIP,LungHist700,0.5,42,240,7,256,0.8909213039420383,0.5185130899905182,,0.0319568940571376,0.1042314432916187,1.0538795013995672,0.0681373367706934,0.1080033191612788,0.219047619047619,0,False
mlp,CLIP,LungHist700,0.5,123,240,7,256,0.8820858186859913,0.5284556602605025,,0.1095887294837406,0.1482028883127939,0.9649487662389096,0.1094503425416492,0.1296932504290626,0.2571428571428571,0,False
mlp,CLIP,LungHist700,0.5,456,240,7,256,0.9137347866796816,0.5468411475022831,,0.0742509108214151,0.1081462317988986,1.059010088993818,0.0873167103245144,0.1126379454419726,0.219047619047619,0,False
mlp,CLIP,LungHist700,1.0,42,483,7,256,0.9307939002087758,0.6010358688930116,,0.1049812255870728,0.1350710076945168,0.8634385786556203,0.1020360039813177,0.1168129688217526,0.219047619047619,0,False
mlp,CLIP,LungHist700,1.0,123,483,7,256,0.9287695321619854,0.5909424114473375,,0.1445423133316494,0.1421377996603648,0.8490317723530497,0.1162637324560256,0.1065973943188076,0.219047619047619,0,False
mlp,CLIP,LungHist700,1.0,456,483,7,256,0.9336144595313314,0.6093981070689144,,0.0860041033653985,0.1210534677619025,0.8743874799239733,0.0741618130888257,0.1036829551060994,0.219047619047619,0,False
mlp,CLIP,MHIST,0.01,42,18,2,256,0.6142040338555735,0.396543134043134,0.2314049070796481,0.0946973598997815,0.0850543948071518,1.2085218866556464,0.0711744795100593,0.0649283030504092,0.9897645854657112,0,False
mlp,CLIP,MHIST,0.01,123,18,2,256,0.6076940392580586,0.3870765370138017,0.234003000938315,0.0921429641537192,0.0988462431892035,1.1644525602797149,0.0780590279228001,0.0884763504184988,1.0,0,True
mlp,CLIP,MHIST,0.01,456,18,2,256,0.6946065189987394,0.4495167869085386,0.2279586909358306,0.1364246388418769,0.1389472975777872,1.3894800291382094,0.1065114622319854,0.1064844129792011,0.9303991811668372,0,False
mlp,CLIP,MHIST,0.05,42,92,2,256,0.818553034395822,0.6888269519451846,0.1701035943845227,0.0643677244548177,0.0647032256452643,1.0722432116946528,0.0659248255719426,0.0652999308650422,0.7267144319344934,0,False
mlp,CLIP,MHIST,0.05,123,92,2,256,0.7762920943634072,0.6498753312996317,0.1857024363447521,0.0518060582656577,0.0593672400586375,1.1935765556213154,0.0594567932539305,0.0588339475138892,0.7840327533265097,0,False
mlp,CLIP,MHIST,0.05,456,92,2,256,0.7893030794165316,0.6428217163660163,0.1852233246246991,0.0741599498005887,0.0787622075081786,1.185013113701601,0.0715021042795727,0.0729111778638502,0.7932446264073695,0,False
mlp,CLIP,MHIST,0.1,42,184,2,256,0.8359535386277687,0.716883809347181,0.1619796987047659,0.051705349850618,0.052239993821635,1.297674526610196,0.0552325341793324,0.0550064866353844,0.6786079836233367,0,False
mlp,CLIP,MHIST,0.1,123,184,2,256,0.8255897712947957,0.7072143654522336,0.1673718888839638,0.0596360045093413,0.06124296377555,1.2125969643752512,0.0595017050525427,0.0616653256552978,0.7185261003070624,0,False
mlp,CLIP,MHIST,0.1,456,184,2,256,0.8167792184404827,0.6832255596641104,0.1706038282068963,0.0565977263680927,0.0541999439347607,1.0790496335676245,0.0601484965353807,0.0568432080175273,0.7389969293756398,0,False
mlp,CLIP,MHIST,0.25,42,461,2,256,0.8528453088420673,0.7455451849217231,0.1552004082431494,0.0697391737584203,0.0629242044237719,1.2381607601412583,0.0416792342544151,0.0472854520942531,0.6632548618219037,0,False
mlp,CLIP,MHIST,0.25,123,461,2,256,0.8605033315325049,0.7611000439694546,0.1477340999046405,0.0450630345693508,0.0405791361590784,1.168427393018693,0.0286828159004785,0.034126706501448,0.6253838280450358,0,False
mlp,CLIP,MHIST,0.25,456,461,2,256,0.8338780839186026,0.7452752763645927,0.1641641095091391,0.0585887161909984,0.0604944580633521,1.2262287995063723,0.035062218731233,0.0443811414023611,0.6438075742067554,0,False
mlp,CLIP,MHIST,0.5,42,924,2,256,0.8631640554655141,0.7667882381023754,0.1489010470725875,0.0575805229335992,0.0539213360812488,1.1323929155344064,0.0456519211178212,0.0366613455574307,0.6059365404298874,0,False
mlp,CLIP,MHIST,0.5,123,924,2,256,0.8645912119575005,0.7706267995570322,0.1476244816266607,0.0505894692643272,0.0523127229300879,1.1000330839725645,0.0406931337014893,0.0438280778559555,0.6008188331627431,0,False
mlp,CLIP,MHIST,0.5,456,924,2,256,0.858400864397623,0.7543835538378512,0.1502843009439753,0.0585759152623013,0.0529945630257512,1.1221616427833156,0.0483873523676438,0.0448919846547601,0.6182190378710338,0,False
mlp,CLIP,MHIST,1.0,42,1849,2,256,0.8726094003241491,0.7698149518222974,0.1430552984734573,0.0529636736413961,0.0492915446779947,1.0180159770075454,0.0495428379354359,0.0479548380003828,0.5885363357215967,0,False
mlp,CLIP,MHIST,1.0,123,1849,2,256,0.8711867459031154,0.7664772495712506,0.1447768889736276,0.0567253507681366,0.0525277157275038,1.0711646732404445,0.0558164764878205,0.0453889743811493,0.5895598771750256,0,False
