probe,model,src,tgt,pair,fraction,seed,n_train,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature_src,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,degenerate
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.1,42,6999,0.6449709513435004,0.4549166622665752,0.2551125155556815,0.2434427777664703,0.2259803044078708,0.8894819391314599,0.2510006975186498,0.2330563781067643,0.9736842105263158,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.1,123,6999,0.596163156620673,0.4629734313171283,0.25226795887087,0.2288245333325967,0.2268206833847471,0.8414807734252248,0.2465445017311395,0.2407178364573108,0.963157894736842,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.1,456,6999,0.6144849915274752,0.4282144857253632,0.2730297661476885,0.2700816831657696,0.2610581686392961,0.7680786033675389,0.2772395237128397,0.2681257854351746,0.9912280701754386,True
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.25,42,17499,0.6117768094892277,0.4369357795022012,0.2615268639571043,0.254041546138755,0.2324045963124821,0.772857727855811,0.2658025725254495,0.2513808884694554,0.963157894736842,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.25,123,17499,0.6776960784313726,0.5235291334360264,0.2247300115898406,0.1926393512799813,0.1900628067526492,0.7868770482043163,0.2138537768830071,0.21300041655463,0.9280701754385964,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.25,456,17499,0.578658315177923,0.4241770328350001,0.2712214536489101,0.2619230678435741,0.2458214060729165,0.7844656285124464,0.2738864277652873,0.255173249641864,0.980701754385965,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.5,42,35000,0.5803225611232148,0.4348522449266945,0.2598198969443156,0.2369759226315899,0.2277226498452619,0.7942561465774673,0.2559075169526694,0.243974553423348,0.9736842105263158,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.5,123,35000,0.607222827402566,0.4612140936748267,0.2450963991048829,0.219101300534972,0.2073028607854595,0.7656349021726447,0.239756748527942,0.2245991709126157,0.9596491228070176,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.5,456,35000,0.591926894214476,0.4513711548411864,0.2573235737623774,0.2330800124689152,0.2257587005733512,0.7072901887592068,0.2566105692565703,0.2494780815401355,0.9526315789473684,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,1.0,42,70000,0.5712448559670782,0.4796104686548996,0.2515423222222784,0.2272084981072367,0.2108669042368746,0.7536142194970863,0.2527294303274207,0.2364102608150508,0.9578947368421052,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,1.0,123,70000,0.5900054466230936,0.4860350307702711,0.2493980438824903,0.2218570712365602,0.2038290626634925,0.7618546115791255,0.2411753491482191,0.2279481359679808,0.9578947368421052,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,1.0,456,70000,0.5534676833696441,0.4547615678505731,0.2577439355985201,0.2266809882432745,0.2227428372645048,0.714247526108827,0.249533818964438,0.2503762628864997,0.9596491228070176,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.01,42,18,0.2961528040896631,0.339475068590258,0.2696635777382675,0.1808099211793887,0.1892262170649701,1.0793714441486395,0.1807564102064134,0.1861706108438738,0.938934326171875,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.01,123,18,0.4441477945567739,0.441908202154387,0.2531043695299926,0.0420089870708579,0.0836927550935797,1.3829486861230504,0.0166260691075876,0.0782841174959685,0.583953857421875,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.01,456,18,0.5216689316994609,0.4970254443119273,0.2578521490369081,0.062346121723749,0.0618244801544278,1.762450103452548,0.0342601715328783,0.0364179488760783,0.739044189453125,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.05,42,92,0.3323899480965266,0.3437279155268797,0.3120855479868213,0.221154800944987,0.2225730395693972,0.9397134754817514,0.2281708065714838,0.2298478237748895,0.905670166015625,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.05,123,92,0.4576774944595889,0.4748871039558845,0.26910087427715,0.1043577095715591,0.1046421058572377,1.3827534128351406,0.0886599430796195,0.0867539646642399,0.53546142578125,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.05,456,92,0.4191003946062898,0.4256150700530262,0.2844961943817776,0.1594030732655937,0.1601016051240549,1.0956768247476996,0.1514426312992327,0.152058842128099,0.699066162109375,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.1,42,184,0.2807235950807338,0.3277381596704701,0.3768681926211886,0.3296337608207977,0.3306338812066087,1.1763382006170504,0.308386670831851,0.3086437265674249,0.905426025390625,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.1,123,184,0.4497019258715002,0.4483516576534532,0.2933871768613275,0.1631741086389411,0.1633628083213807,1.1386202822849103,0.1484033286983503,0.1490973582381229,0.727874755859375,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.1,456,184,0.4358862186164584,0.4431035760162132,0.2954667958493714,0.1806059322605051,0.183746788276494,1.0271550430363852,0.1780979554332589,0.1809337206509553,0.573211669921875,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.25,42,461,0.4598718417201944,0.4050048112656682,0.3659174351764767,0.298846645436015,0.2975511037636238,1.214388400246511,0.2692688629376789,0.2675902973668371,0.87860107421875,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.25,123,461,0.5050889020761706,0.4919752049085962,0.3151584114408468,0.1906638117898182,0.1899113358791737,1.1598237262876467,0.1735584465238844,0.1707361253460249,0.78009033203125,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.25,456,461,0.4878590084802039,0.4883812300635246,0.3032067845387527,0.1827775733420367,0.182889879373306,1.0204473010551864,0.1801973439270341,0.1803984776445304,0.563812255859375,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.5,42,924,0.5075716054849649,0.4299290100871287,0.3385688893793217,0.2583490346656845,0.2551653588548106,0.950505729044458,0.2660698135089205,0.2629338267997241,0.8875732421875,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.5,123,924,0.4828678394128536,0.4917979458788367,0.320116202020586,0.1956336523255686,0.1968727420946834,1.0338052172986592,0.1918538375348362,0.1927363985794272,0.671630859375,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,0.5,456,924,0.500515878294699,0.4978297064495381,0.3110908003844742,0.1899236536013404,0.1903543616826937,1.0622810298357503,0.181860635261728,0.1827421419251322,0.6435546875,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,1.0,42,1849,0.5291446183923121,0.4974076561212575,0.3070081853188559,0.1876080764591279,0.1863605094155218,0.9075666277331598,0.1966769368925724,0.1985110755258006,0.766204833984375,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,1.0,123,1849,0.547286295581715,0.5133722457512231,0.3060192771154129,0.1902813714743843,0.187770797846781,0.9279237175299284,0.1997399892566136,0.1967411912032162,0.7530517578125,False
mlp,GigaPath,MHIST,PCam,MHIST->PCam,1.0,456,1849,0.5528316333470867,0.518513688260837,0.3015674167665828,0.1824372462606334,0.1804704501379888,0.9381474624807516,0.1914079381973579,0.1881598944185043,0.74078369140625,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.01,42,2620,0.458499909958581,0.4621607756836723,0.2505680210325409,0.1270344888480683,0.1393282967433714,0.9100329473382592,0.1305795852457122,0.1465816654287804,0.8352098259979529,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.01,123,2620,0.4240590671708986,0.4452200762766339,0.2573212455631656,0.1608649879358442,0.1616832413229263,0.9548982100034838,0.1641685197791399,0.1654983176759224,0.8638689866939611,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.01,456,2620,0.4302674230145867,0.3994530838950915,0.2788235350254886,0.1915758699941293,0.1859622871085711,1.099869537546591,0.1767765531276363,0.1729192969178592,0.9887410440122824,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.05,42,13106,0.4569376913380155,0.4380600706307301,0.2585899175170756,0.1483565946104826,0.1548158368257807,1.0802165442037186,0.1366116363048065,0.1480353550876785,0.8894575230296827,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.05,123,13106,0.4186070592472537,0.4309535246787558,0.2618838880841838,0.1757606265183725,0.1848983850364431,1.070502444031029,0.1607442465415386,0.1783708873888365,0.9181166837256908,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.05,456,13106,0.4237664325589771,0.4173379011313439,0.2577018599412574,0.1488367292568652,0.166873114715457,0.98134248936174,0.1452888522903409,0.1683148387114125,0.9089048106448312,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.1,42,26214,0.439757788582748,0.4374778344927598,0.2542134921299248,0.1399042014730379,0.1500872514051449,1.0075412860924575,0.1389553000580447,0.1494989258331554,0.8884339815762539,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.1,123,26214,0.4431163335134161,0.4489999344219293,0.2529816068504411,0.1373363506800076,0.1493016996000538,0.977905127405948,0.1414592855723389,0.151414416677022,0.8986693961105425,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.1,456,26214,0.4242931748604358,0.4200524274789315,0.2563636638692907,0.1442746463305142,0.1622261077226611,0.9693382671339552,0.1468263362270294,0.1646643622779309,0.8925281473899693,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.25,42,65536,0.4860210696920583,0.4232281102562503,0.2581876550161466,0.1418461150955885,0.1447251158611069,1.2725247786306093,0.1056546725965693,0.1189159672238321,0.9559877175025588,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.25,123,65536,0.5460967044840627,0.4304317113371928,0.2679696379631474,0.1862570833540621,0.1800139978520396,1.3024837012580592,0.1390945593289794,0.1339180652002595,0.9641760491299898,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.25,456,65536,0.4828561138123537,0.4080992350910444,0.2690996022376182,0.1749642558754283,0.1773474874278052,1.207853941940899,0.1452410017638758,0.1433249475585035,0.985670419651996,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.5,42,131072,0.6493697100666307,0.4225969059621067,0.273901423390479,0.2293795856705341,0.2279931374938973,1.3626503145463529,0.1805747145617203,0.1776299939406015,0.9744114636642784,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.5,123,131072,0.5848865478119935,0.4189504234465696,0.2832427075402151,0.2366284419121859,0.2355493011054113,1.3379058356222278,0.1837597950957448,0.1837597941577495,0.9877175025588536,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,0.5,456,131072,0.5359580406987214,0.4160887325406569,0.2752857965393336,0.2076131069771526,0.2015274536043802,1.2642230113676174,0.1633157198876905,0.1564631995305556,0.9887410440122824,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,1.0,42,262144,0.5898658382856113,0.4537600565497636,0.2575449304487323,0.1677701615880004,0.1651117883378615,1.2676345257202235,0.1298872690453378,0.1286116229902148,0.9273285568065508,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,1.0,123,262144,0.5835134161714388,0.4217984002387602,0.2759794498825966,0.2214901089256471,0.2197052739758879,1.280639193028028,0.1782502385472141,0.1752428356462759,0.9866939611054248,False
mlp,GigaPath,PCam,MHIST,PCam->MHIST,1.0,456,262144,0.5617414010444806,0.4019931549953878,0.295187136955935,0.2617582055638061,0.2548617316522428,1.3604264600192664,0.2028747497197,0.1996451032518608,0.9948822927328556,True
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,42,36,0.4922452548984331,0.4928782607701332,0.1944187894594397,0.2545919463167588,0.2545919511795044,0.8960475646476768,0.243886858044068,0.2438868685642878,0.8726,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,123,36,0.5152072809431908,0.494915743308129,0.1549805551580072,0.1615797811458508,0.1615797782023747,0.9398426312834032,0.1515715917964776,0.151571589120229,0.9674,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.01,456,36,0.4198407461611611,0.4351451601872492,0.2345776588352942,0.2967682995001475,0.2967682912031809,0.9619668375336712,0.294795389576753,0.2947689288934071,0.6744,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.05,42,181,0.5208264455810128,0.4736930662341143,0.2195532880456782,0.2918330677268406,0.291833048470815,0.9612517376188552,0.2895850812790294,0.2895850781679153,0.6784,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.05,123,181,0.417802038404744,0.496433941247031,0.1900066918450565,0.2333612756679455,0.2343036129315694,1.101228587700224,0.2402656799226999,0.2420112902164459,0.9,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.05,456,181,0.4635575717767072,0.4531258787251285,0.1956318824707842,0.2079295856485764,0.2077112996657689,1.0069676453540293,0.2086804576272765,0.208460798271497,0.8028666666666666,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,42,364,0.4579035972174843,0.4270646080290518,0.2528557267110915,0.2806957939051092,0.2806957830071449,1.1045245495972698,0.2855823058033983,0.285582324274381,0.6351333333333333,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,123,364,0.4843839078351566,0.4787985747691977,0.1993018911879111,0.2331471572130918,0.23285534273386,1.150115115197848,0.2461468320605655,0.2456652148644129,0.7779333333333334,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.1,456,364,0.470076701571751,0.4612307102702895,0.1884466650889864,0.1974662251576781,0.1972176774422327,0.9804278885185758,0.195120450720191,0.1948763558348019,0.8303333333333334,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.25,42,913,0.4726194869262186,0.4149962204318945,0.2695057123906832,0.3025662609323859,0.3025589465181033,1.0600880402572688,0.3042104031304518,0.3041706148862839,0.5656666666666667,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.25,123,913,0.5361984119520368,0.4786925647885898,0.2160339019084743,0.2541156514927745,0.253837577410539,1.1250666764620791,0.2626117165183028,0.261962721157074,0.6726,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.25,456,913,0.4533181612943172,0.4438758343890309,0.2065804645279057,0.2223947328055898,0.2223738008817037,1.040369177863138,0.2262149250057836,0.226192820974191,0.7743333333333333,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.5,42,1828,0.4849914294943386,0.4351587069300741,0.2471863387040678,0.2724525468299786,0.2724525376240412,1.0725411374841425,0.2759206929698586,0.2759206984519958,0.6194666666666667,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.5,123,1828,0.5511811351327355,0.4380092359271783,0.2995648434028145,0.3515531665186087,0.3515531561354796,1.1381176916801503,0.3507200501235822,0.3507200394153595,0.5113333333333333,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,0.5,456,1828,0.4977275893470469,0.434867464325998,0.2480205141355096,0.2726605699320634,0.2725091511090596,1.2546857311620547,0.2824874075261255,0.2823887267788251,0.607,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,42,3657,0.558764422661299,0.4464164229610454,0.3091860727864331,0.3374919333090385,0.3379017574290434,1.2714007007328436,0.3365210191053648,0.3365210231721401,0.5034666666666666,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,123,3657,0.5641057650632954,0.4461117212027883,0.3217590868771297,0.3528186668351292,0.3528186692873636,1.293870456300903,0.3506366604467233,0.3506366636931896,0.5116666666666667,False
mlp,H-Optimus-0,BRACS,CRC,BRACS->CRC,1.0,456,3657,0.5350221761286373,0.4369416559689007,0.2871182624083623,0.3313606296973924,0.3313366250773271,1.184220426923415,0.3318073367799322,0.3318073450605074,0.5094,False
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.01,42,699,0.5295933188090051,0.4171779141104294,0.2665662040449134,0.2504088069001833,0.24493177324174,0.7652823191975402,0.2684047696556438,0.2632365596764557,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.01,123,699,0.4858085209392399,0.4165813715455476,0.273949132895529,0.2606909150486453,0.2642953302498841,0.7953591728314137,0.2763891992731052,0.2729940048284142,0.9982456140350876,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.01,456,699,0.5694293149358508,0.4135802469135802,0.257137567152866,0.2408252157989824,0.2426396158523857,0.7919510408814774,0.2610271031788567,0.2623935431164378,0.9894736842105264,False
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.05,42,3499,0.4218409586056645,0.4171779141104294,0.2827270644905988,0.2809368909908491,0.2775847607013451,0.8802161001780783,0.2823904047720134,0.2801003546965882,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.05,123,3499,0.4638707334785766,0.4171779141104294,0.283036393278825,0.2819987914377922,0.2809436174674294,0.7776329380808996,0.2832699145925672,0.2827299136600662,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.05,456,3499,0.5356753812636166,0.4171779141104294,0.2812682703582455,0.2777463648754188,0.2770836249122543,0.9702652281563376,0.2785041838753642,0.2778651181950536,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.1,42,6999,0.4720406681190995,0.4171779141104294,0.2828801978680709,0.2814391843566115,0.2801334704847377,0.8628266651749049,0.2828672536452742,0.2820423819258219,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.1,123,6999,0.4053649237472766,0.4171779141104294,0.2829571722531363,0.2802888197399545,0.2796369180095529,0.8115730496997338,0.2828012263953783,0.2823122575351717,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.1,456,6999,0.5151900266279351,0.4171779141104294,0.2821636857079754,0.2820434011257532,0.2775522763794901,0.7710012750311945,0.2833978640867332,0.2815740741129782,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.25,42,17499,0.4275296538368434,0.4171779141104294,0.2833584350844647,0.2825480931969523,0.2811030527589058,0.7470245493142682,0.284059035796427,0.2832298985647843,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.25,123,17499,0.4291182522391673,0.4171779141104294,0.2830766632550575,0.2809464121335431,0.2790953304669656,0.8153236841020232,0.2834490923946233,0.2817906062212211,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.25,456,17499,0.4842047930283224,0.4171779141104294,0.2830902527276794,0.2822778425081388,0.2809833552860685,0.8526829054238775,0.2833727602177022,0.2825779767292994,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.5,42,35000,0.4906499636891794,0.4171779141104294,0.2830554846230027,0.2820293247797771,0.281172055165626,0.6826824768268671,0.284045905681284,0.2834824865752215,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.5,123,35000,0.4179829339143064,0.4171779141104294,0.2833768989385668,0.2822832584319832,0.2812573158078043,0.7662880189973983,0.2833190352435371,0.2833190351201186,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,0.5,456,35000,0.488940329218107,0.4171779141104294,0.2832126532869274,0.2824055327233253,0.2817156773237736,0.7623260412034852,0.2837649554328731,0.283514717012665,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,1.0,42,70000,0.4161220043572984,0.4171779141104294,0.2826960702910308,0.2802561365737857,0.2793460406819098,0.6477244182913001,0.2837740571682317,0.2831943116800492,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,1.0,123,70000,0.439466836117163,0.4171779141104294,0.2827702593015199,0.2812916440676832,0.2799803532468535,0.721704520034177,0.2837737086596654,0.2829559053420529,1.0,True
mlp,H-Optimus-0,CRC,BRACS,CRC->BRACS,1.0,456,70000,0.4003419268942144,0.4171779141104294,0.282622235937418,0.2812840716423173,0.2794733843555277,0.7178470571557258,0.2828259946114645,0.2828259947624829,1.0,True
mlp,H-Optimus-0,MHIST,PCam,MHIST->PCam,0.01,42,18,0.6839201357665906,0.5899470951940531,0.2405673604828545,0.1048532845197769,0.1089867596765543,0.9715990458502384,0.10524001484373,0.1082346524462991,0.709442138671875,False
mlp,H-Optimus-0,MHIST,PCam,MHIST->PCam,0.01,123,18,0.7618090988272647,0.6546024171332341,0.2257382277596841,0.1380183593528272,0.1445532776278923,1.1240525103752552,0.146013483693423,0.1506261464592171,0.701385498046875,False
mlp,H-Optimus-0,MHIST,PCam,MHIST->PCam,0.01,456,18,0.5300408563464953,0.4714938456437498,0.2513253866546334,0.0541668449523058,0.0537149802567,1.121511856266549,0.0489842244778628,0.0486185273421142,0.755462646484375,False
mlp,H-Optimus-0,MHIST,PCam,MHIST->PCam,0.05,42,92,0.6489314354868245,0.4185318253744639,0.3087803177578961,0.2760981345259097,0.2757170232924864,1.2234011337749726,0.2425170004033816,0.2423921924978458,0.942626953125,False
mlp,H-Optimus-0,MHIST,PCam,MHIST->PCam,0.05,123,92,0.7963453643803404,0.7062522628261919,0.220109753882416,0.1619505549451787,0.1625819243527075,1.219445859655515,0.1724377637069665,0.1739176572464202,0.65386962890625,False
