model,dataset,fraction,mean,std,min,max
MIDNIGHT,LungHist700,0.25,0.16121401879025463,0.00803357639707629,0.1557476564984969,0.1704377709587091
MIDNIGHT,LungHist700,0.5,0.1501882654586726,0.002227857626213958,0.1479653469312369,0.1524210295506896
MIDNIGHT,LungHist700,1.0,0.1046212052383304,0.0,0.1046212052383304,0.1046212052383304
MIDNIGHT,MHIST,0.01,0.0612407509127795,0.013175990286719435,0.0520952057944782,0.0763432895378293
MIDNIGHT,MHIST,0.05,0.09098522989906573,0.0314983931990446,0.0627513943268737,0.1249588007461244
MIDNIGHT,MHIST,0.1,0.10301638243298239,0.0032215149758420495,0.1000806443479351,0.1064626953492555
MIDNIGHT,MHIST,0.25,0.09795419421044284,0.026155935367916026,0.0750121849757132,0.1264364043752045
MIDNIGHT,MHIST,0.5,0.09412166932793502,0.0041992242255408105,0.0896077883353487,0.0979122795686467
MIDNIGHT,MHIST,1.0,0.0926212452249318,0.0,0.0926212452249318,0.0926212452249318
MIDNIGHT,PCam,0.01,0.059472502776150564,0.00654806425543131,0.0543600197144219,0.0668530611706662
MIDNIGHT,PCam,0.05,0.05113339700936217,0.0022487366879350825,0.0488753298047325,0.0533726855671702
MIDNIGHT,PCam,0.1,0.0499757864340112,0.0009343533618552005,0.049179042121947,0.0510041705587432
MIDNIGHT,PCam,0.25,0.0493093895323059,0.0017387293039176795,0.0473207131836962,0.0505425882886714
MIDNIGHT,PCam,0.5,0.048069283473749336,0.0009227764440346395,0.047061535091974,0.0488729055002207
MIDNIGHT,PCam,1.0,0.0508878762673128,0.0,0.0508878762673128,0.0508878762673128
MIDNIGHT,SPIDER-Breast,0.01,0.0385493943482651,0.0030229033708076883,0.0352065527423097,0.0410908739350963
MIDNIGHT,SPIDER-Breast,0.05,0.03665032072813997,0.0028633243650573567,0.0342697313964165,0.039827628792244
MIDNIGHT,SPIDER-Breast,0.1,0.037857442961314436,0.002233337789121428,0.035374143074974,0.0397013502715579
MIDNIGHT,SPIDER-Breast,0.25,0.03919493407825656,0.0018569903118799873,0.0372960301943548,0.0410069612622549
MIDNIGHT,SPIDER-Breast,0.5,0.0399299547904043,0.0011352523534113438,0.0386251090556984,0.0406911485747841
