model,hospital,fraction,seed,n_train,n_val_full,n_val_prop,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,temperature_prop,ece_scaled_prop,degeneracy_share,forced_classes,degenerate
CONCH,1,0.5,123,7000,3000,1500,0.9966217777777776,0.9736612555179393,0.02244720276443,0.0310489265848835,0.0243256212172098,1.293427733528753,0.0108234092602047,0.0109071114959553,1.2964594731059935,0.0107884514691137,0.5143333333333333,0,False
CONCH,1,0.5,456,7000,3000,1500,0.9965208888888888,0.9733285917496444,0.0225007271505165,0.0290588461567567,0.02402865019204,1.2916865635503003,0.0105310515105809,0.0080666722908916,1.2902133891792784,0.0105332543176047,0.5133333333333333,0,False
CONCH,1,1.0,42,14000,3000,3000,0.9970084444444444,0.9773307540769084,0.0198757299232878,0.0228380167557335,0.016620020604616,1.4114306803658794,0.0104564263798967,0.0066072496998319,1.4114306803658794,0.0104564263798967,0.5106666666666667,0,False
CONCH,1,1.0,123,14000,3000,3000,0.9970084444444444,0.9773307540769084,0.0198757299232878,0.0228380167557335,0.016620020604616,1.4114306803658794,0.0104564263798967,0.0066072496998319,1.4114306803658794,0.0104564263798967,0.5106666666666667,0,False
CONCH,1,1.0,456,14000,3000,3000,0.9970084444444444,0.9773307540769084,0.0198757299232878,0.0228380167557335,0.016620020604616,1.4114306803658794,0.0104564263798967,0.0066072496998319,1.4114306803658794,0.0104564263798967,0.5106666666666667,0,False
CONCH,2,0.01,42,140,3000,30,0.9958315555555556,0.967643078470872,0.0522509126298395,0.1663021931986956,0.1575022406480708,0.6337111124698942,0.0267433081155905,0.0279290407500841,0.48443597688764,0.0281946518467872,0.527,0,False
CONCH,2,0.01,123,140,3000,30,0.9953053333333332,0.9679772282512008,0.0553665914894135,0.16955959874497,0.1616535588830689,0.6142012392528683,0.0238243349093191,0.0246791051293743,0.1000051710763574,0.0302364585941416,0.5266666666666666,0,False
CONCH,2,0.01,456,140,3000,30,0.9953275555555556,0.9716591059459307,0.0558540124894647,0.177750808945691,0.1665527548058362,0.5229329172116184,0.0132615171889436,0.0136916968002284,0.1000052749944835,0.0252497358565812,0.5163333333333333,0,False
CONCH,2,0.05,42,700,3000,150,0.9963524444444444,0.973657812764846,0.0278252069767766,0.0718410991802162,0.0689437446423923,0.9248827973880258,0.0142817342101118,0.0142389773544953,0.6957634683141932,0.0164104119238094,0.5183333333333333,0,False
CONCH,2,0.05,123,700,3000,150,0.9963537777777778,0.9726590719644346,0.0271907853639536,0.0744944136110151,0.0678647648712962,0.9162148283174024,0.0122163341854011,0.0120182630337494,0.9352032556893712,0.0125689953206156,0.5166666666666667,0,False
CONCH,2,0.05,456,700,3000,150,0.9961928888888888,0.9746601796726628,0.0265044570031082,0.0739758561772415,0.0676071192328473,0.903666306578916,0.0125187961453449,0.0124236844453556,0.8203656179323527,0.013111733495872,0.516,0,False
CONCH,2,0.1,42,1400,3000,300,0.996772,0.9763280071349388,0.0225353286515405,0.0518258899727107,0.0459488690340973,1.0431996244584034,0.0103418877627852,0.0104462296522235,0.9711607522050396,0.0107652030021963,0.515,0,False
CONCH,2,0.1,123,1400,3000,300,0.9964924444444444,0.97599573257468,0.0230086141646917,0.0521944743366612,0.0452539607800156,1.06059076174694,0.0113227510517371,0.0091724390314776,1.0535816979882118,0.0115663969876962,0.5133333333333333,0,False
CONCH,2,0.1,456,1400,3000,300,0.9965697777777778,0.976996112342986,0.021647613370649,0.0516719471283742,0.0450083364894956,1.034239104156924,0.0106221624895386,0.0107715487818071,0.9678136867194588,0.0122296599202367,0.513,0,False
CONCH,2,0.25,42,3500,3000,750,0.9971462222222222,0.9779968315437424,0.0182705086512806,0.0311236999407295,0.0259483848533458,1.244449878502475,0.0086575459293209,0.0084162710247182,1.1179383787720576,0.0090041390540123,0.512,0,False
CONCH,2,0.25,123,3500,3000,750,0.9972026666666668,0.9783300370911976,0.0186419226849446,0.0297641044090214,0.0268823272930529,1.235808003281354,0.0085197583960857,0.009190055419266,1.39507980200119,0.0107097772755229,0.5123333333333333,0,False
CONCH,2,0.25,456,3500,3000,750,0.9969813333333334,0.9773300688632496,0.018499248938611,0.0284501623841147,0.0250886116762344,1.257579683294278,0.009394589413813,0.0095457754561159,1.263943609944726,0.0093518552029504,0.512,0,False
CONCH,2,0.5,42,7000,3000,1500,0.9974146666666668,0.9796644952866632,0.0168387123949962,0.0206166988021006,0.0162218538350577,1.3618137597967594,0.0067970091160873,0.0068270912925149,1.313999405505085,0.0075949131945053,0.5103333333333333,0,False
CONCH,2,0.5,123,7000,3000,1500,0.997372,0.9796644952866632,0.01698365455755,0.0205576311696379,0.0164770703905918,1.3608552138011707,0.0066705289806011,0.0065165637904123,1.4165220981134012,0.0066046036794805,0.5103333333333333,0,False
CONCH,2,0.5,456,7000,3000,1500,0.9973573333333332,0.97999799979998,0.0168579592520116,0.0215988631485707,0.0172257394327951,1.3905530500685273,0.0074191857494924,0.0076574959428252,1.3053910262693529,0.008100194781316,0.51,0,False
CONCH,2,1.0,42,14000,3000,3000,0.9975444444444443,0.9809984608753308,0.0157838799902999,0.0135919097190567,0.0094090266362642,1.5193988603158175,0.0073067203982544,0.0053915192900931,1.5193988603158175,0.0073067203982544,0.509,0,False
CONCH,2,1.0,123,14000,3000,3000,0.9975444444444443,0.9809984608753308,0.0157838799902999,0.0135919097190567,0.0094090266362642,1.5193988603158175,0.0073067203982544,0.0053915192900931,1.5193988603158175,0.0073067203982544,0.509,0,False
CONCH,2,1.0,456,14000,3000,3000,0.9975444444444443,0.9809984608753308,0.0157838799902999,0.0135919097190567,0.0094090266362642,1.5193988603158175,0.0073067203982544,0.0053915192900931,1.5193988603158175,0.0073067203982544,0.509,0,False
CONCH,3,0.01,42,140,3000,30,0.9889137777777778,0.9556575567580496,0.058615749294034,0.14751354077605,0.1475654707027695,0.6337109818935465,0.0158654978883626,0.0149090508728494,0.2032594819196613,0.0338172399887858,0.5143333333333333,0,False
CONCH,3,0.01,123,140,3000,30,0.990904888888889,0.9649906602861495,0.0592769419013468,0.1654799348105469,0.1617469194565051,0.5551540568170203,0.0111807922222757,0.007047998828733,0.4326828400973913,0.016149379447748,0.5163333333333333,0,False
CONCH,3,0.01,456,140,3000,30,0.9909764444444444,0.9612953339523114,0.0584534541146274,0.1584396838985559,0.1561781157448028,0.6398068645087216,0.0269774428196193,0.0273239308454015,0.4560767190190459,0.0295724390040296,0.5313333333333333,0,False
CONCH,3,0.05,42,700,3000,150,0.9915244444444444,0.9646505787522854,0.0346663374558471,0.0667413155427326,0.062561705399655,1.0057859315598632,0.0150179620102712,0.0138426160730397,0.6913306597390635,0.0209488516356722,0.5213333333333333,0,False
CONCH,3,0.05,123,700,3000,150,0.992071111111111,0.9653244563941704,0.032930029050535,0.0658523360941261,0.0609955057859896,0.974265676356762,0.0122658574608605,0.0098148993220044,0.687855597855645,0.0183704345891268,0.516,0,False
CONCH,3,0.05,456,700,3000,150,0.9916982222222224,0.9649855234591992,0.0339293855170815,0.0668779554008277,0.0614850962795692,1.0031161844977825,0.0151106389074905,0.0150371142464711,1.1584482490686865,0.0130842100109903,0.5203333333333333,0,False
CONCH,3,0.1,42,1400,3000,300,0.9926942222222224,0.9683234467290958,0.0289678799823747,0.0451729176903594,0.0409102281579221,1.132648633994427,0.0116021298364707,0.0098883866048522,0.7365704526299934,0.0175055691456099,0.5176666666666667,0,False
CONCH,3,0.1,123,1400,3000,300,0.992974222222222,0.968661095305832,0.0285884805264772,0.0459143969609829,0.0412918308258176,1.1121595867143506,0.0088778940447672,0.0075260789643795,0.880573864621231,0.0138301775488744,0.5133333333333333,0,False
CONCH,3,0.1,456,1400,3000,300,0.9927848888888888,0.966991193984084,0.0293235299917374,0.0452905993374542,0.0421815074531463,1.11046126126216,0.0117943947317292,0.0086293735186194,1.218763127265593,0.0100945039238824,0.5163333333333333,0,False
CONCH,3,0.25,42,3500,3000,750,0.9937008888888887,0.9713287331878582,0.0253173428860817,0.0274592268054419,0.0242298108277351,1.2903373247475274,0.0091139472800963,0.0074353604372501,1.3564758764005584,0.009235077189415,0.5126666666666667,0,False
CONCH,3,0.25,123,3500,3000,750,0.9936364444444444,0.9693289166973378,0.02532207303361,0.0254765799452446,0.0225560336031446,1.3427627206867336,0.0082182248158793,0.0072624471247724,1.3382601529032228,0.0081666764943001,0.512,0,False
CONCH,3,0.25,456,3500,3000,750,0.9935466666666666,0.9679931149633966,0.0257483823136233,0.0257729559027149,0.0215321600076805,1.3064583651681236,0.0084701765162187,0.0073900574494483,1.3728520514112657,0.0093423944867468,0.5146666666666667,0,False
CONCH,3,0.5,42,7000,3000,1500,0.9946217777777776,0.972329124285683,0.0230500428190805,0.0211343132161723,0.0157948915973867,1.4224363850589743,0.0078635316444652,0.0061535661687282,1.4696688567203182,0.0096981906947674,0.5123333333333333,0,False
CONCH,3,0.5,123,7000,3000,1500,0.9944786666666666,0.9716628096602038,0.0231756872872484,0.017392331877695,0.0144360844152414,1.455180535057082,0.008390417827144,0.0057548458586767,1.5670669535129786,0.0066702400339802,0.5116666666666667,0,False
CONCH,3,0.5,456,7000,3000,1500,0.9943862222222222,0.9713296507862564,0.0235075806857013,0.018913308749262,0.0158021573140961,1.4379932357452143,0.0088500722666581,0.0054683963166411,1.4314359285200873,0.0090328806927594,0.5113333333333333,0,False
CONCH,3,1.0,42,14000,3000,3000,0.9951822222222222,0.9723303788326731,0.021526909154885,0.0148480106485326,0.0109270241274452,1.5280176637010794,0.0075646165008499,0.005003247343069,1.5280176637010794,0.0075646165008499,0.5103333333333333,0,False
CONCH,3,1.0,123,14000,3000,3000,0.9951822222222222,0.9723303788326731,0.021526909154885,0.0148480106485326,0.0109270241274452,1.5280176637010794,0.0075646165008499,0.005003247343069,1.5280176637010794,0.0075646165008499,0.5103333333333333,0,False
CONCH,3,1.0,456,14000,3000,3000,0.9951822222222222,0.9723303788326731,0.021526909154885,0.0148480106485326,0.0109270241274452,1.5280176637010794,0.0075646165008499,0.005003247343069,1.5280176637010794,0.0075646165008499,0.5103333333333333,0,False
CONCH,4,0.01,42,140,3000,30,0.9910364444444444,0.9679943100995732,0.058937436142124,0.1730465513844175,0.1679417507108812,0.5461316612987579,0.0150706139384396,0.0091146630521236,0.1000035904234609,0.0273428187276687,0.5133333333333333,0,False
CONCH,4,0.01,123,140,3000,30,0.9917942222222222,0.966986350690102,0.0549163486501176,0.1614893223128854,0.1543122459943135,0.5848072710866233,0.0186664600963257,0.0178504140366965,0.6993416514115653,0.0192755180044972,0.5203333333333333,0,False
CONCH,4,0.01,456,140,3000,30,0.9898862222222222,0.9602968019796884,0.0579374500033834,0.1564231048473593,0.1503444682749873,0.6467590614476102,0.0290904792765403,0.0291584421565527,0.6482704172971535,0.0290844029070712,0.5303333333333333,0,False
CONCH,4,0.05,42,700,3000,150,0.9926155555555556,0.9736622155811,0.0306072707747302,0.0728194977644441,0.0647168675391758,0.9450094915060828,0.0147813758912575,0.0133339665486324,0.87393067578419,0.0152105069503303,0.513,0,False
CONCH,4,0.05,123,700,3000,150,0.9933315555555556,0.9736590541333112,0.0298741282660428,0.073399857494769,0.0629152520847565,0.9338519869416784,0.0162319641475073,0.0155865142990231,1.0916702801075424,0.0189306437348631,0.517,0,False
CONCH,4,0.05,456,700,3000,150,0.9918386666666668,0.9676549901180992,0.0326390043837948,0.0699743746609625,0.0616148814247961,0.9939549994882372,0.0178951868398705,0.0175081872206813,1.1602023515896782,0.0195468015984165,0.519,0,False
CONCH,4,0.1,42,1400,3000,300,0.9938764444444446,0.976663306182757,0.0250608794983833,0.0511353323428637,0.0432432543514014,1.060654639633805,0.0130130645285479,0.0104324889304203,1.039100139150174,0.0135784582094515,0.512,0,False
CONCH,4,0.1,123,1400,3000,300,0.9937217777777776,0.974995329683244,0.0252147466309522,0.0483138799559055,0.040088791122392,1.1028048185798391,0.0148980942094499,0.0121610702111925,1.0952751705742894,0.0144093320598121,0.5136666666666667,0,False
CONCH,4,0.1,456,1400,3000,300,0.9929951111111108,0.973995827775034,0.0269175998379388,0.0478766263380053,0.0400378005149334,1.128850750423701,0.016530291867074,0.01280554062577,1.398114413846477,0.0184720018844082,0.5126666666666667,0,False
CONCH,4,0.25,42,3500,3000,750,0.9947253333333334,0.9793317809204336,0.0206077531943455,0.0323559951545082,0.0236068171755053,1.2703435903565727,0.0134918355756676,0.0081200566030954,1.3830034994765106,0.0127697341485031,0.5086666666666667,0,False
CONCH,4,0.25,123,3500,3000,750,0.994674222222222,0.9766643330999768,0.0210428267180883,0.0279884614210306,0.0225817964231463,1.314117273555418,0.0128897306583466,0.0099081474669554,1.3259146576685277,0.0130376545043956,0.51,0,False
CONCH,4,0.25,456,3500,3000,750,0.9946168888888888,0.977997496604058,0.0211837826015399,0.0307167836647833,0.0232452199872379,1.3018661818453363,0.0143254211328306,0.0098631658019355,1.4357073724638914,0.0144300630520869,0.5106666666666667,0,False
CONCH,4,0.5,42,7000,3000,1500,0.9952631111111112,0.9796650195332488,0.0187053782324635,0.0208580917311917,0.015188759264784,1.4342413734598312,0.0120973534096983,0.008012430928695,1.4816729223405365,0.0113903072401688,0.509,0,False
CONCH,4,0.5,123,7000,3000,1500,0.995215111111111,0.9783318285992082,0.0189142351645967,0.0188309618242924,0.0161539088736566,1.4710262113771315,0.0137760412231117,0.0088417103231969,1.5135272218273272,0.0130244856941875,0.5083333333333333,0,False
CONCH,4,0.5,456,7000,3000,1500,0.9952186666666666,0.9799984976649356,0.0187818174235804,0.0202892682854592,0.0141861743378761,1.4500949557169145,0.0122984689538424,0.0079072416493991,1.4741802378364743,0.0123548785655649,0.5086666666666667,0,False
CONCH,4,1.0,42,14000,3000,3000,0.9959173333333332,0.9796652545315648,0.0172378559803255,0.0155662104202917,0.0106053290845083,1.5805936043454043,0.0117922978155081,0.0076424011997121,1.5805936043454043,0.0117922978155081,0.5083333333333333,0,False
CONCH,4,1.0,123,14000,3000,3000,0.9959173333333332,0.9796652545315648,0.0172378559803255,0.0155662104202917,0.0106053290845083,1.5805936043454043,0.0117922978155081,0.0076424011997121,1.5805936043454043,0.0117922978155081,0.5083333333333333,0,False
CONCH,4,1.0,456,14000,3000,3000,0.9959173333333332,0.9796652545315648,0.0172378559803255,0.0155662104202917,0.0106053290845083,1.5805936043454043,0.0117922978155081,0.0076424011997121,1.5805936043454043,0.0117922978155081,0.5083333333333333,0,False
GigaPath,0,0.01,42,140,3000,30,0.9973657777777776,0.9769878265602504,0.0497242670374061,0.1844372394549681,0.1697469690667048,0.5771622996102314,0.0242641548849827,0.0240455796084861,0.433046363643471,0.0230542167660473,0.523,0,False
GigaPath,0,0.01,123,140,3000,30,0.9974577777777778,0.9773216817173624,0.0503392338468053,0.1856997640652309,0.171231210789672,0.555988109877433,0.0245488530211338,0.0251530067894679,0.1000052749944835,0.0231781006350799,0.5226666666666666,0,False
GigaPath,0,0.01,456,140,3000,30,0.9962786666666666,0.9706414052268976,0.0527249538315648,0.1855544872409771,0.1724304425120979,0.6314945195842898,0.034692506585738,0.0358397020069374,1.0263197407274869,0.0735080240619812,0.5293333333333333,0,False
GigaPath,0,0.05,42,700,3000,150,0.9981235555555557,0.9849974645715126,0.0187987114783617,0.0804057804522728,0.0708764099393937,0.8904058528127234,0.0129965760092852,0.0140428584406481,0.1000048773690014,0.0151597141980726,0.513,0,False
GigaPath,0,0.05,123,700,3000,150,0.9980035555555556,0.9826622281970852,0.019417603497654,0.0805530912166445,0.0709294254355856,0.937365463035256,0.0162042739022089,0.0179468316364505,0.9778889163757144,0.0176595249419054,0.516,0,False
GigaPath,0,0.05,456,700,3000,150,0.9975493333333336,0.985664715475162,0.0195555934341016,0.0843422344989674,0.0710583279406009,0.8460341125309288,0.0123763564203262,0.0126228215493448,0.9758281617751876,0.017368296812142,0.5116666666666667,0,False
GigaPath,0,0.1,42,1400,3000,300,0.9984062222222222,0.9873322298297984,0.0131528001446062,0.0547390906457217,0.0471056653049254,1.0027888169891843,0.0090329365232237,0.0105929947466122,0.9319530548558008,0.0101429272395895,0.5093333333333333,0,False
GigaPath,0,0.1,123,1400,3000,300,0.9983835555555556,0.9876653496001072,0.013265037474571,0.0539102062153701,0.0481684717978776,1.038408152957223,0.011038650212048,0.0126655362906197,1.0256380890873862,0.0111029954389574,0.5103333333333333,0,False
GigaPath,0,0.1,456,1400,3000,300,0.9980795555555556,0.9876656675857411,0.0134246495438711,0.0555910804768755,0.0480297055502996,0.9994175800521016,0.0091170069849404,0.0109251134148757,0.9924350933824692,0.009162639454147,0.509,0,False
GigaPath,0,0.25,42,3500,3000,750,0.9985413333333332,0.9896660592605944,0.0093463955294178,0.0313216414804456,0.0254508830739558,1.1496691860047072,0.0063104620343965,0.0071936966309422,1.200189284608821,0.0070294971326331,0.5076666666666667,0,False
GigaPath,0,0.25,123,3500,3000,750,0.9985186666666668,0.9896660592605944,0.0094685919341131,0.0307166471808605,0.0269584150918691,1.1909777375078292,0.0077812463285805,0.0089866699174385,1.126749567803311,0.0078649650552016,0.5076666666666667,0,False
GigaPath,0,0.25,456,3500,3000,750,0.9982871111111112,0.9889994609735876,0.0096730222797403,0.0320147257958089,0.0265564908061203,1.193774402031441,0.0069816599670456,0.0084135291495213,1.1485143697473112,0.0070578921933176,0.507,0,False
GigaPath,0,0.5,42,7000,3000,1500,0.9987831111111112,0.9906663306545702,0.0077991053335873,0.0204460001889263,0.0154503506240329,1.2662590459380114,0.0049253237332227,0.0046892650259109,1.2807420809636416,0.0050787993547851,0.506,0,False
GigaPath,0,0.5,123,7000,3000,1500,0.9985657777777778,0.991333021322101,0.0078501389933624,0.0208110736482479,0.0157769653343222,1.305020892746244,0.0054222590379981,0.005934014976537,1.2633748733845067,0.0057304382465766,0.506,0,False
GigaPath,0,0.5,456,7000,3000,1500,0.9985493333333334,0.9899995555358015,0.0079252767450206,0.0217811599194144,0.0163594865731377,1.315146344710596,0.0064429763776472,0.0062367418024894,1.2762098654185858,0.0056984068284219,0.5066666666666667,0,False
GigaPath,0,1.0,42,14000,3000,3000,0.9987942222222222,0.9906663306545702,0.0074329429201403,0.0129123936677314,0.009962647193673,1.4730592562210294,0.0044903287170988,0.005036800706814,1.4730592562210294,0.0044903287170988,0.506,0,False
GigaPath,0,1.0,123,14000,3000,3000,0.9987942222222222,0.9906663306545702,0.0074329429201403,0.0129123936677314,0.009962647193673,1.4730592562210294,0.0044903287170988,0.005036800706814,1.4730592562210294,0.0044903287170988,0.506,0,False
GigaPath,0,1.0,456,14000,3000,3000,0.9987942222222222,0.9906663306545702,0.0074329429201403,0.0129123936677314,0.009962647193673,1.4730592562210294,0.0044903287170988,0.005036800706814,1.4730592562210294,0.0044903287170988,0.506,0,False
GigaPath,1,0.01,42,140,3000,30,0.9955964444444446,0.976657329598506,0.0552729045164063,0.1860448534611864,0.1694851373526943,0.4874805575257536,0.0166549945241599,0.0164403151188392,0.1000052749944835,0.0217005461940519,0.52,0,False
GigaPath,1,0.01,123,140,3000,30,0.9958866666666668,0.9713119001351675,0.0541171666434693,0.18601199101764,0.1696567502478168,0.5501573754096868,0.0263476827984452,0.0265665774852597,0.1000052749944835,0.0273681644835006,0.5273333333333333,0,False
GigaPath,1,0.01,456,140,3000,30,0.9961026666666668,0.977658025287336,0.0537218118467421,0.1851908913410685,0.170220966634958,0.5051091770605168,0.0195765288366651,0.0219881684591601,0.1000066475472516,0.021124702433645,0.5196666666666667,0,False
GigaPath,1,0.05,42,700,3000,150,0.9968973333333332,0.985997753417326,0.0209229880504729,0.0827259160717788,0.0706774023406313,0.8175031391063556,0.0142317735436724,0.0147615919876278,0.7375702527906629,0.0142805318195761,0.5126666666666667,0,False
GigaPath,1,0.05,123,700,3000,150,0.9969808888888888,0.979993028681994,0.0223133065900088,0.0826408278426776,0.0715798590040903,0.8746575622666265,0.0177788466675516,0.0191986298154247,0.1000045258199576,0.0193702918842119,0.5186666666666667,0,False
GigaPath,1,0.05,456,700,3000,150,0.9967746666666668,0.9839965574816982,0.0220236174027403,0.0843710167678912,0.0716706063283114,0.8034433888767412,0.0141808839417616,0.0153031771552618,0.8511522084945262,0.0142057204748593,0.5146666666666667,0,False
GigaPath,1,0.1,42,1400,3000,300,0.9972986666666668,0.9879986345113044,0.0151651028351529,0.0542735052256821,0.0441996503452989,0.9593778189683172,0.0114263595409718,0.0112397847918331,1.21341424111855,0.0151044137455403,0.5106666666666667,0,False
GigaPath,1,0.1,123,1400,3000,300,0.9975515555555556,0.9866647463901468,0.0159436809355476,0.0566191968421456,0.0459295910579725,0.9814218802657532,0.013264812324572,0.0131089054133071,0.7649178409733918,0.0135143152617482,0.512,0,False
GigaPath,1,0.1,456,1400,3000,300,0.997344,0.9876651741527392,0.015969932417008,0.0590690061053946,0.0479459498403119,0.9236944179672808,0.0128132698532238,0.0123220547793615,0.8376523154351969,0.0121265153145605,0.511,0,False
GigaPath,1,0.25,42,3500,3000,750,0.9978662222222222,0.9893324040671988,0.0113240458481649,0.0332941923422507,0.0267958413214912,1.096937330618967,0.0089047951246245,0.0089670162075051,1.1224310726122648,0.0087815205012363,0.5093333333333333,0,False
GigaPath,1,0.25,123,3500,3000,750,0.9980991111111112,0.987998799879988,0.0114612459698485,0.0335781468164554,0.0257421148781468,1.1521463189164594,0.0109128710447269,0.0100178617228662,1.0988037896734044,0.0103774608509206,0.51,0,False
GigaPath,1,0.25,456,3500,3000,750,0.9977466666666668,0.9886655332199886,0.0113090577657491,0.0346405605807187,0.0267836631283831,1.1115520781849346,0.0096264807387252,0.0098147934493241,1.0873023163807072,0.0095986722066071,0.51,0,False
GigaPath,1,0.5,42,7000,3000,1500,0.9984164444444444,0.9893325320879658,0.0092970704177515,0.023061475896589,0.0182196832147194,1.2192757163808168,0.0078834288311523,0.0076490718628477,1.2232751054143605,0.0078741252389628,0.5086666666666667,0,False
GigaPath,1,0.5,123,7000,3000,1500,0.9982546666666666,0.9896659490242378,0.0093756859519246,0.0222730314473798,0.0159070436271267,1.2580786633155012,0.007996733416261,0.0070954359002938,1.3173182348988977,0.0074187179963475,0.5083333333333333,0,False
GigaPath,1,0.5,456,7000,3000,1500,0.9983151111111112,0.9893325320879658,0.0092873278826947,0.0231067681565224,0.0172818583935603,1.2247483684965084,0.0074057909916452,0.0076293634575404,1.1578849311730397,0.0079608418394189,0.5086666666666667,0,False
GigaPath,1,1.0,42,14000,3000,3000,0.9987875555555557,0.9906661647137468,0.0077975755732222,0.016828610348718,0.0111300488787324,1.275400037272617,0.006188282911007,0.0055178004449053,1.275400037272617,0.006188282911007,0.5073333333333333,0,False
GigaPath,1,1.0,123,14000,3000,3000,0.9987875555555557,0.9906661647137468,0.0077975755732222,0.016828610348718,0.0111300488787324,1.275400037272617,0.006188282911007,0.0055178004449053,1.275400037272617,0.006188282911007,0.5073333333333333,0,False
GigaPath,1,1.0,456,14000,3000,3000,0.9987875555555557,0.9906661647137468,0.0077975755732222,0.016828610348718,0.0111300488787324,1.275400037272617,0.006188282911007,0.0055178004449053,1.275400037272617,0.006188282911007,0.5073333333333333,0,False
GigaPath,2,0.01,42,140,3000,30,0.9968462222222222,0.9839971550497866,0.0494682903876432,0.1849981327026075,0.1690568813823332,0.4812238019023011,0.0145231714718668,0.0149421594338941,0.1000052749944835,0.0153362715321701,0.5133333333333333,0,False
GigaPath,2,0.01,123,140,3000,30,0.9969755555555556,0.984664206123738,0.051171036423725,0.189889225856698,0.1743929513292632,0.4770809946423071,0.0166017931095978,0.0173312095765565,0.1000049986773782,0.0158677848503615,0.5126666666666667,0,False
GigaPath,2,0.01,456,140,3000,30,0.9958693333333332,0.9856649321234536,0.0547002750348309,0.1964310538922828,0.1781426250119664,0.4587781317430833,0.0110370209012915,0.0104865518516243,0.1000035087158112,0.0135944881505772,0.511,0,False
GigaPath,2,0.05,42,700,3000,150,0.9986613333333332,0.9879992319508448,0.018140839362728,0.0778071145366394,0.0679391987702036,0.7414592031518967,0.0086275901903668,0.0088342787801874,0.305864206762541,0.0108301181079466,0.508,0,False
GigaPath,2,0.05,123,700,3000,150,0.9984675555555556,0.9876660623037196,0.0181639858420886,0.0782565414237413,0.0670442638632048,0.7504213247385209,0.0081151043121988,0.0084671173285964,0.8767751221593095,0.0081581582127164,0.507,0,False
GigaPath,2,0.05,456,700,3000,150,0.9972986666666668,0.9876659416981288,0.0185354762087502,0.0756715534040536,0.0669639580579597,0.8023649443605437,0.0095660769630619,0.0087072726756771,0.9658003023137052,0.0103558223940474,0.5076666666666667,0,False
GigaPath,2,0.1,42,1400,3000,300,0.9988315555555556,0.9896662521685592,0.0130631055460023,0.0522528623888297,0.0424200890513499,0.8695442571472078,0.0067566763008712,0.0066278353807498,0.786770826037617,0.0077440744907852,0.5063333333333333,0,False
GigaPath,2,0.1,123,1400,3000,300,0.9987653333333334,0.9886663442871264,0.0136172153467499,0.0527955452830543,0.043747095602037,0.8575132561081834,0.0059983168166787,0.0061743261284639,0.8668181228155039,0.0060627369772809,0.5053333333333333,0,False
GigaPath,2,0.1,456,1400,3000,300,0.9978044444444444,0.9883327616386536,0.0133505797722245,0.0487548260528425,0.0410006089752436,0.9565511964581292,0.0077269504197158,0.0070737531387649,1.0869541723564768,0.0069831857354842,0.507,0,False
GigaPath,2,0.25,42,3500,3000,750,0.9989715555555556,0.9899996399870395,0.0099459794185428,0.0284265111237212,0.0231035903428508,1.0806031827340992,0.0074217488151868,0.006069198922151,1.040457669961476,0.0067901751892555,0.506,0,False
GigaPath,2,0.25,123,3500,3000,750,0.9989017777777778,0.9903330916606248,0.0098739461790752,0.028788455497919,0.0228041953703925,1.0627614852692064,0.0055326549179538,0.0060313260674746,1.1449217183925038,0.0055221984963654,0.505,0,False
GigaPath,2,0.25,456,3500,3000,750,0.998364,0.9889995587600792,0.0102523921481151,0.0261985596068316,0.0214398266540446,1.1380012418548378,0.0071089825092856,0.0062033473087732,1.189665876503328,0.0069194382955767,0.5063333333333333,0,False
GigaPath,2,0.5,42,7000,3000,1500,0.9993124444444444,0.9906664634029808,0.0083796131398488,0.0181287746134707,0.0151721204837733,1.1790837670628114,0.0045271900765976,0.0044951828071923,1.24123745389633,0.0053715845239141,0.5046666666666667,0,False
GigaPath,2,0.5,123,7000,3000,1500,0.9992191111111112,0.9906664634029808,0.0083358033428715,0.0190576649006632,0.0136544216126015,1.1773383634163557,0.0047949763867445,0.0047765867526526,1.2979430577755708,0.0046825666945255,0.5046666666666667,0,False
GigaPath,2,0.5,456,7000,3000,1500,0.9989666666666668,0.9909997749943747,0.0085794224431558,0.0170616700601333,0.0132877464872572,1.2258911038976452,0.0064420176594539,0.0049305554138686,1.2055164029928735,0.0063606542639153,0.505,0,False
GigaPath,2,1.0,42,14000,3000,3000,0.9993826666666668,0.9909998789983732,0.007447897260901,0.0118109536884891,0.0082766645110751,1.292463658291212,0.0051262921499487,0.0035166319189184,1.292463658291212,0.0051262921499487,0.5036666666666667,0,False
GigaPath,2,1.0,123,14000,3000,3000,0.9993826666666668,0.9909998789983732,0.007447897260901,0.0118109536884891,0.0082766645110751,1.292463658291212,0.0051262921499487,0.0035166319189184,1.292463658291212,0.0051262921499487,0.5036666666666667,0,False
GigaPath,2,1.0,456,14000,3000,3000,0.9993826666666668,0.9909998789983732,0.007447897260901,0.0118109536884891,0.0082766645110751,1.292463658291212,0.0051262921499487,0.0035166319189184,1.292463658291212,0.0051262921499487,0.5036666666666667,0,False
GigaPath,3,0.01,42,140,3000,30,0.9965262222222222,0.9779933882357544,0.0459455069562138,0.1579767981741596,0.1443910645552436,0.5070204289168413,0.0149815177400925,0.0113389394016322,0.1000052749944835,0.0197615367065725,0.5173333333333333,0,False
